time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),precipitation_probability (%),precipitation (inch),rain (inch),showers (inch),snowfall (inch),surface_pressure (hPa),snow_depth (ft),visibility (ft),cloud_cover (%),vapour_pressure_deficit (kPa),wind_speed_10m (mp/h),wind_speed_80m (mp/h),wind_direction_10m (°),wind_direction_80m (°),wind_gusts_10m (mp/h),temperature_80m (°F),soil_temperature_6cm (°F),soil_temperature_0cm (°F),soil_moisture_0_to_1cm (m³/m³),soil_moisture_1_to_3cm (m³/m³),evapotranspiration (inch)
2024-01-03T05:00,28.8,63,17.8,NaN,0.000,0.000,0.000,0.000,831.2,0.000,88582.680,0,0.20,5.4,6.8,204,238,7.4,37.8,30.1,22.0,0.082,0.086,-0.000
2024-01-03T06:00,26.2,69,17.4,NaN,0.000,0.000,0.000,0.000,830.3,0.000,77427.820,2,0.15,5.8,6.5,196,226,6.3,37.4,29.2,21.8,0.082,0.086,-0.000
2024-01-03T07:00,26.4,65,16.2,NaN,0.000,0.000,0.000,0.000,829.8,0.000,84973.758,2,0.17,4.8,5.6,193,241,5.1,37.2,28.3,20.9,0.083,0.086,-0.000
2024-01-03T08:00,28.0,59,15.5,NaN,0.000,0.000,0.000,0.000,830.0,0.000,99737.531,0,0.21,7.0,11.6,207,227,9.6,36.7,27.5,20.0,0.083,0.086,-0.000
2024-01-03T09:00,27.0,65,16.8,NaN,0.000,0.000,0.000,0.000,829.5,0.000,84973.758,0,0.17,6.3,8.6,174,190,8.3,36.5,26.8,19.1,0.083,0.086,-0.000
2024-01-03T10:00,22.4,75,15.6,NaN,0.000,0.000,0.000,0.000,828.0,0.000,65288.715,0,0.10,4.9,2.1,286,238,4.9,35.8,26.0,17.7,0.084,0.087,-0.000
2024-01-03T11:00,22.9,69,14.2,NaN,0.000,0.000,0.000,0.000,827.6,0.000,70209.977,1,0.13,3.4,5.5,180,207,3.8,35.1,25.1,16.4,0.084,0.087,-0.000
2024-01-03T12:00,21.4,68,12.4,NaN,0.000,0.000,0.000,0.000,827.5,0.000,69553.805,0,0.13,2.6,5.3,239,324,3.1,33.8,24.0,14.9,0.084,0.087,-0.000
2024-01-03T13:00,21.6,67,12.3,NaN,0.000,0.000,0.000,0.000,827.8,0.000,60695.539,0,0.13,5.7,4.1,111,41,5.8,33.1,23.1,14.1,0.085,0.087,-0.000
2024-01-03T14:00,21.0,72,13.4,NaN,0.000,0.000,0.000,0.000,828.4,0.000,61023.621,2,0.11,5.2,5.1,190,319,5.1,32.4,22.4,13.7,0.085,0.087,0.000
2024-01-03T15:00,21.9,75,15.2,NaN,0.000,0.000,0.000,0.000,829.2,0.000,66929.133,1,0.10,4.4,3.7,156,166,4.7,32.0,21.8,14.7,0.085,0.087,-0.000
2024-01-03T16:00,31.7,59,19.0,NaN,0.000,0.000,0.000,0.000,832.7,0.000,99081.367,0,0.25,2.9,4.8,184,202,4.9,32.6,22.3,25.8,0.085,0.088,-0.000
2024-01-03T17:00,37.6,44,17.6,NaN,0.000,0.000,0.000,0.000,834.3,0.000,143044.625,0,0.43,3.8,5.4,183,182,9.2,35.2,25.8,39.4,0.085,0.088,0.000
2024-01-03T18:00,41.6,39,18.5,NaN,0.000,0.000,0.000,0.000,835.3,0.000,165354.328,0,0.55,4.0,6.3,137,145,12.3,37.5,32.2,50.8,0.085,0.088,0.000
2024-01-03T19:00,44.9,29,14.5,NaN,0.000,0.000,0.000,0.000,835.6,0.000,212598.422,0,0.72,7.7,8.9,142,139,11.9,39.2,38.0,55.5,0.084,0.088,0.000
2024-01-03T20:00,45.5,36,20.1,NaN,0.000,0.000,0.000,0.000,834.6,0.000,173556.438,0,0.66,10.9,13.6,149,147,14.5,40.1,42.1,55.7,0.083,0.088,0.000
2024-01-03T21:00,46.0,32,17.8,NaN,0.000,0.000,0.000,0.000,834.0,0.000,190288.719,0,0.72,11.5,15.1,144,146,17.2,40.6,44.1,52.9,0.082,0.088,0.000
2024-01-03T22:00,45.1,36,19.7,NaN,0.000,0.000,0.000,0.000,833.7,0.000,169619.422,0,0.66,11.6,15.7,139,140,16.1,40.5,44.3,48.1,0.081,0.088,0.000
2024-01-03T23:00,43.3,38,19.4,NaN,0.000,0.000,0.000,0.000,833.0,0.000,165682.422,0,0.59,8.4,13.4,140,143,16.1,40.1,43.0,41.3,0.081,0.088,0.000
2024-01-04T00:00,35.3,40,13.4,NaN,0.000,0.000,0.000,0.000,830.7,0.000,161745.406,0,0.42,5.3,12.1,126,129,9.2,38.5,39.5,32.6,0.078,0.084,-0.000
2024-01-04T01:00,31.7,50,15.2,NaN,0.000,0.000,0.000,0.000,830.0,0.000,127624.672,11,0.30,4.3,14.0,129,122,9.8,36.1,36.6,29.7,0.078,0.084,-0.000
2024-01-04T02:00,31.2,40,9.6,NaN,0.000,0.000,0.000,0.000,829.8,0.000,164042.000,2,0.36,6.4,17.4,115,125,13.2,35.3,34.4,28.8,0.078,0.084,0.000
2024-01-04T03:00,30.6,53,15.5,NaN,0.000,0.000,0.000,0.000,829.7,0.000,121719.164,0,0.27,8.4,18.4,136,144,13.9,35.0,33.0,26.5,0.079,0.084,0.000
2024-01-04T04:00,30.5,60,18.2,NaN,0.000,0.000,0.000,0.000,829.2,0.000,99409.453,0,0.23,7.4,16.0,177,192,13.2,34.2,31.5,23.2,0.079,0.085,-0.000
2024-01-04T05:00,30.0,57,16.6,NaN,0.000,0.000,0.000,0.000,828.5,0.000,105971.133,0,0.24,8.3,17.0,178,182,14.5,33.6,29.8,19.5,0.080,0.085,-0.000
2024-01-04T06:00,29.0,68,19.8,NaN,0.000,0.000,0.000,0.000,828.1,0.000,82021.000,96,0.17,6.7,7.0,195,211,8.5,33.2,28.1,19.4,0.080,0.085,-0.000
2024-01-04T07:00,27.3,69,18.5,NaN,0.000,0.000,0.000,0.000,827.0,0.000,79396.328,75,0.16,5.1,8.1,203,214,7.2,32.8,27.1,20.0,0.081,0.085,-0.000
2024-01-04T08:00,26.2,64,15.7,NaN,0.000,0.000,0.000,0.000,825.7,0.000,87598.430,99,0.17,5.9,8.9,205,225,7.8,32.5,26.5,20.1,0.081,0.085,-0.000
2024-01-04T09:00,25.4,67,16.0,NaN,0.000,0.000,0.000,0.000,825.2,0.000,80380.578,99,0.15,3.7,7.6,237,273,5.8,32.0,26.2,20.4,0.081,0.085,-0.000
2024-01-04T10:00,24.4,66,14.7,NaN,0.000,0.000,0.000,0.000,824.1,0.000,83989.500,99,0.15,2.2,10.5,323,326,6.3,30.5,26.1,21.0,0.082,0.085,-0.000
2024-01-04T11:00,23.4,68,14.3,NaN,0.000,0.000,0.000,0.000,823.4,0.000,79724.406,100,0.14,0.4,6.6,360,342,3.4,28.7,26.0,21.0,0.082,0.085,-0.000
2024-01-04T12:00,24.5,69,15.8,NaN,0.000,0.000,0.000,0.000,824.1,0.000,74475.062,99,0.14,2.7,7.4,228,340,10.1,25.4,26.4,21.4,0.082,0.085,-0.000
2024-01-04T13:00,24.4,75,17.6,NaN,0.000,0.000,0.000,0.000,824.4,0.000,61679.789,99,0.11,5.8,7.3,286,317,14.8,25.3,26.1,20.3,0.083,0.086,-0.000
2024-01-04T14:00,21.5,79,16.0,NaN,0.000,0.000,0.000,0.000,823.5,0.000,59383.203,99,0.08,3.6,7.4,317,325,7.2,25.2,25.6,19.8,0.083,0.086,-0.000
2024-01-04T15:00,23.0,84,18.9,NaN,0.000,0.000,0.000,0.000,824.2,0.000,52493.438,100,0.07,2.1,6.7,328,339,8.7,25.1,25.3,21.3,0.083,0.086,-0.000
2024-01-04T16:00,23.5,95,22.3,NaN,0.000,0.000,0.000,0.000,824.8,0.000,40026.246,100,0.02,2.9,3.5,328,320,6.5,26.2,25.9,28.2,0.084,0.086,0.000
2024-01-04T17:00,26.6,86,23.0,NaN,0.000,0.000,0.000,0.000,826.2,0.000,48228.348,74,0.07,4.1,6.2,311,311,7.4,27.8,28.1,34.8,0.084,0.086,0.000
2024-01-04T18:00,29.0,79,23.3,NaN,0.000,0.000,0.000,0.000,826.7,0.000,58070.867,55,0.11,4.3,5.4,339,336,6.9,27.5,30.6,38.6,0.083,0.086,0.000
2024-01-04T19:00,31.0,74,23.7,NaN,0.000,0.000,0.000,0.000,827.0,0.000,66272.969,64,0.15,3.6,4.0,353,357,4.5,28.4,33.4,41.3,0.083,0.086,0.000
2024-01-04T20:00,33.2,67,23.4,NaN,0.000,0.000,0.000,0.000,827.1,0.000,77099.734,99,0.21,4.7,5.1,360,358,5.1,28.9,35.3,40.8,0.083,0.087,0.000
2024-01-04T21:00,32.9,66,22.8,NaN,0.000,0.000,0.000,0.000,827.0,0.000,78740.156,65,0.22,6.1,6.6,28,33,6.7,29.3,36.4,41.9,0.083,0.087,0.000
2024-01-04T22:00,32.2,69,23.1,NaN,0.000,0.000,0.000,0.000,827.3,0.000,73818.898,41,0.19,6.9,7.9,21,25,7.8,29.9,37.1,38.6,0.082,0.087,0.000
2024-01-04T23:00,30.0,78,24.0,NaN,0.000,0.000,0.000,0.000,827.2,0.000,59055.117,94,0.12,5.7,7.1,18,18,6.9,29.6,36.3,34.3,0.082,0.087,-0.000
2024-01-05T00:00,28.9,77,22.6,NaN,0.000,0.000,0.000,0.000,827.8,0.000,62007.875,99,0.12,4.2,6.3,25,45,6.3,27.8,33.0,28.0,0.084,0.089,-0.000
2024-01-05T01:00,26.5,85,22.6,NaN,0.000,0.000,0.000,0.000,827.6,0.000,51837.270,96,0.07,3.8,6.2,21,19,6.3,27.2,31.6,26.8,0.085,0.089,-0.000
2024-01-05T02:00,25.0,90,22.5,NaN,0.000,0.000,0.000,0.000,827.6,0.000,44291.340,100,0.05,2.5,3.9,90,66,3.8,25.7,30.5,25.3,0.085,0.089,-0.000
2024-01-05T03:00,23.4,90,20.9,NaN,0.000,0.000,0.000,0.000,827.4,0.000,44291.340,100,0.04,3.5,4.6,345,346,6.9,25.6,29.4,23.6,0.085,0.089,-0.000
2024-01-05T04:00,25.2,89,22.5,NaN,0.000,0.000,0.000,0.000,828.2,0.000,44947.508,100,0.05,2.1,4.5,328,307,7.4,26.3,28.5,22.7,0.086,0.089,-0.000
2024-01-05T05:00,25.8,83,21.3,NaN,0.000,0.000,0.000,0.000,828.7,0.000,54790.027,100,0.08,1.6,3.6,262,274,8.9,26.6,27.8,22.8,0.086,0.089,-0.000
2024-01-05T06:00,25.1,83,20.6,NaN,0.000,0.000,0.000,0.000,828.7,0.000,54133.859,100,0.08,3.7,9.0,213,224,8.9,25.7,27.0,21.3,0.087,0.089,-0.000
2024-01-05T07:00,26.0,84,21.8,NaN,0.000,0.000,0.000,0.000,828.4,0.000,52493.438,100,0.08,2.1,4.2,193,234,4.3,25.7,26.3,20.2,0.087,0.090,-0.000
2024-01-05T08:00,25.8,84,21.6,NaN,0.000,0.000,0.000,0.000,828.2,0.000,53149.605,100,0.08,4.1,6.0,209,228,5.8,25.7,25.6,19.8,0.087,0.090,-0.000
2024-01-05T09:00,26.6,76,20.0,NaN,0.000,0.000,0.000,0.000,828.3,0.000,64632.547,100,0.12,4.3,7.9,258,262,7.8,26.1,25.2,19.9,0.088,0.090,-0.000
2024-01-05T10:00,26.7,74,19.5,NaN,0.000,0.000,0.000,0.000,828.6,0.000,68569.555,70,0.13,4.4,6.0,225,255,5.8,26.6,24.7,19.8,0.088,0.090,-0.000
2024-01-05T11:00,25.2,74,18.1,NaN,0.000,0.000,0.000,0.000,827.5,0.000,67913.383,66,0.12,3.9,7.1,239,305,4.5,26.8,24.4,19.8,0.088,0.090,-0.000
2024-01-05T12:00,24.4,72,16.7,NaN,0.000,0.000,0.000,0.000,827.0,0.000,68569.555,99,0.13,2.6,6.7,218,323,3.1,27.2,25.4,20.9,0.088,0.090,-0.000
2024-01-05T13:00,25.8,73,18.3,NaN,0.000,0.000,0.000,0.000,828.1,0.000,70538.055,100,0.13,1.1,5.0,143,10,2.9,27.6,24.9,20.1,0.089,0.090,-0.000
2024-01-05T14:00,22.9,67,13.6,NaN,0.000,0.000,0.000,0.000,827.1,0.000,80380.578,70,0.14,4.0,3.4,236,247,4.0,28.0,24.4,19.1,0.089,0.091,-0.000
2024-01-05T15:00,22.1,82,17.4,NaN,0.000,0.000,0.000,0.000,826.9,0.000,56430.445,23,0.07,2.7,6.3,185,276,4.9,28.4,23.7,19.5,0.089,0.091,-0.000
2024-01-05T16:00,28.2,76,21.6,NaN,0.000,0.000,0.000,0.000,828.8,0.000,62664.043,81,0.13,1.7,1.6,130,74,3.6,29.3,24.5,27.9,0.089,0.091,-0.000
2024-01-05T17:00,32.4,68,23.1,NaN,0.000,0.000,0.000,0.000,830.3,0.000,77427.820,38,0.20,2.9,3.5,184,165,4.9,31.0,27.8,38.3,0.089,0.091,0.000
2024-01-05T18:00,36.0,52,20.1,NaN,0.000,0.000,0.000,0.000,830.5,0.000,113845.148,83,0.35,2.6,3.1,149,150,7.2,31.7,32.5,44.5,0.088,0.091,0.000
2024-01-05T19:00,37.7,46,18.7,NaN,0.000,0.000,0.000,0.000,830.2,0.000,134186.359,99,0.41,3.8,5.0,87,82,7.6,32.9,36.9,47.3,0.087,0.091,0.000
2024-01-05T20:00,38.5,41,16.8,NaN,0.000,0.000,0.000,0.000,829.5,0.000,153871.391,100,0.47,4.4,6.2,60,60,9.8,33.8,39.7,48.4,0.086,0.091,0.000
2024-01-05T21:00,39.9,40,17.5,NaN,0.000,0.000,0.000,0.000,829.6,0.000,154199.469,50,0.50,4.5,6.0,70,75,10.5,34.4,40.9,47.0,0.085,0.091,0.000
2024-01-05T22:00,38.9,39,16.0,NaN,0.000,0.000,0.000,0.000,829.5,0.000,158136.484,89,0.49,7.6,8.5,43,45,13.4,34.8,40.8,42.9,0.084,0.091,0.000
2024-01-05T23:00,37.8,39,15.1,NaN,0.000,0.000,0.000,0.000,829.5,0.000,160104.984,95,0.47,5.2,7.8,40,44,11.0,34.6,39.3,37.2,0.083,0.091,0.000
2024-01-06T00:00,34.7,38,11.7,NaN,0.000,0.000,0.000,0.000,829.4,0.000,169619.422,75,0.42,5.3,9.5,22,27,9.6,33.7,37.0,32.8,0.084,0.090,-0.000
2024-01-06T01:00,34.3,46,15.7,NaN,0.000,0.000,0.000,0.000,829.9,0.000,142060.375,99,0.36,3.4,3.8,98,21,10.7,33.7,35.0,30.6,0.085,0.090,-0.000
2024-01-06T02:00,32.3,55,17.9,NaN,0.000,0.000,0.000,0.000,829.5,0.000,112204.727,99,0.28,1.6,2.7,172,305,12.1,33.8,33.2,28.3,0.085,0.090,-0.000
2024-01-06T03:00,31.0,60,18.7,NaN,0.000,0.000,0.000,0.000,829.4,0.000,95472.445,99,0.24,3.6,4.5,101,72,5.4,33.4,31.8,27.2,0.086,0.090,-0.000
2024-01-06T04:00,32.3,52,16.6,NaN,0.000,0.000,0.000,0.000,830.1,0.000,117125.984,99,0.30,3.7,7.1,115,103,6.9,31.0,30.9,26.4,0.086,0.090,-0.000
2024-01-06T05:00,31.4,58,18.3,NaN,0.000,0.000,0.000,0.000,830.1,0.000,105314.961,99,0.25,5.2,8.7,80,77,13.4,29.0,30.3,25.9,0.087,0.090,-0.000
2024-01-06T06:00,30.4,49,13.5,NaN,0.000,0.000,0.000,0.000,830.5,0.000,127624.672,99,0.29,3.0,9.2,63,64,15.0,28.4,29.6,25.4,0.086,0.090,-0.000
2024-01-06T07:00,31.0,52,15.4,NaN,0.000,0.000,0.000,0.000,830.9,0.000,117125.984,99,0.28,1.2,6.8,68,23,19.5,28.4,29.1,25.1,0.087,0.090,-0.000
2024-01-06T08:00,29.7,56,15.9,NaN,0.000,0.000,0.000,0.000,830.6,0.000,106299.211,99,0.25,6.8,11.1,352,15,23.3,27.8,28.9,24.5,0.087,0.090,-0.000
2024-01-06T09:00,29.0,60,16.9,NaN,0.000,0.000,0.000,0.000,830.8,0.000,96128.609,99,0.22,4.6,12.3,313,10,21.5,27.1,28.3,22.5,0.087,0.090,-0.000
2024-01-06T10:00,27.2,58,14.4,NaN,0.000,0.000,0.000,0.000,830.2,0.000,98753.281,93,0.21,2.1,9.2,49,34,21.3,26.1,27.2,20.0,0.088,0.090,-0.000
2024-01-06T11:00,25.1,59,12.7,NaN,0.000,0.000,0.000,0.000,829.9,0.000,100721.789,78,0.19,3.6,8.4,7,20,17.2,25.3,26.2,19.1,0.088,0.091,-0.000
2024-01-06T12:00,23.0,69,14.3,NaN,0.000,0.000,0.000,0.000,829.2,0.000,78083.992,36,0.13,3.4,3.0,188,54,7.2,25.2,24.9,17.4,0.088,0.091,-0.000
