time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),precipitation_probability (%),precipitation (inch),rain (inch),showers (inch),snowfall (inch),surface_pressure (hPa),snow_depth (ft),visibility (ft),cloud_cover (%),vapour_pressure_deficit (kPa),wind_speed_10m (mp/h),wind_speed_80m (mp/h),wind_direction_10m (°),wind_direction_80m (°),wind_gusts_10m (mp/h),temperature_80m (°F),soil_temperature_6cm (°F),soil_temperature_0cm (°F),soil_moisture_0_to_1cm (m³/m³),soil_moisture_1_to_3cm (m³/m³),evapotranspiration (inch)
2021-01-01T00:00,39.4,92,37.3,NaN,0.043,0.043,0.000,0.000,986.3,0.000,45603.676,100,0.07,2.5,10.6,27,32,25.3,NaN,NaN,NaN,NaN,NaN,0.000
2021-01-01T01:00,40.4,91,38.0,NaN,0.610,0.610,0.000,0.000,985.3,0.000,45603.676,100,0.08,13.6,17.8,25,27,24.8,NaN,NaN,NaN,NaN,NaN,0.000
2021-01-01T02:00,41.0,92,38.9,NaN,0.087,0.087,0.000,0.000,986.5,0.000,44619.422,100,0.07,2.7,10.9,235,43,20.6,NaN,NaN,NaN,NaN,NaN,0.000
2021-01-01T03:00,40.3,96,39.2,NaN,0.000,0.000,0.000,0.000,986.5,0.000,27887.139,100,0.03,6.7,8.6,296,295,8.5,NaN,NaN,NaN,NaN,NaN,0.000
2021-01-01T04:00,39.5,95,38.2,NaN,0.185,0.185,0.000,0.000,986.9,0.000,14435.695,100,0.04,6.4,10.4,290,301,11.2,NaN,NaN,NaN,NaN,NaN,0.000
2021-01-01T05:00,39.0,97,38.2,NaN,0.000,0.000,0.000,0.000,986.5,0.000,40026.246,100,0.02,5.4,8.9,315,319,9.6,NaN,NaN,NaN,NaN,NaN,0.000
2021-01-01T06:00,38.1,99,37.9,NaN,0.000,0.000,0.000,0.000,985.9,0.000,40026.246,100,0.01,6.9,10.2,268,280,10.3,NaN,NaN,NaN,NaN,NaN,0.000
2021-01-01T07:00,37.4,99,37.1,NaN,0.000,0.000,0.000,0.000,986.4,0.000,40026.246,100,0.01,7.7,12.6,253,263,13.9,NaN,NaN,NaN,NaN,NaN,0.000
2021-01-01T08:00,37.5,95,36.2,NaN,0.016,0.016,0.000,0.000,987.2,0.000,40354.332,100,0.04,7.9,13.0,265,271,15.4,NaN,NaN,NaN,NaN,NaN,0.000
2021-01-01T09:00,36.7,95,35.4,NaN,0.000,0.000,0.000,0.000,988.1,0.000,41010.500,100,0.04,8.3,14.0,251,257,16.3,NaN,NaN,NaN,NaN,NaN,0.000
2021-01-01T10:00,36.4,95,35.1,NaN,0.000,0.000,0.000,0.000,988.8,0.000,41338.582,100,0.04,7.6,13.4,251,260,17.4,NaN,NaN,NaN,NaN,NaN,0.000
2021-01-01T11:00,36.1,94,34.6,NaN,0.000,0.000,0.000,0.000,989.6,0.000,41994.750,100,0.04,8.4,15.9,262,267,20.6,NaN,NaN,NaN,NaN,NaN,0.000
