time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),precipitation_probability (%),precipitation (inch),rain (inch),showers (inch),snowfall (inch),surface_pressure (hPa),snow_depth (ft),visibility (ft),cloud_cover (%),vapour_pressure_deficit (kPa),wind_speed_10m (mp/h),wind_speed_80m (mp/h),wind_direction_10m (°),wind_direction_80m (°),wind_gusts_10m (mp/h),temperature_80m (°F),soil_temperature_6cm (°F),soil_temperature_0cm (°F),soil_moisture_0_to_1cm (m³/m³),soil_moisture_1_to_3cm (m³/m³),evapotranspiration (inch)
2025-01-02T06:00,28.8,44,9.6,1,0.000,0.000,0.000,0.000,829.5,0.000,148950.125,52,0.30,4.6,5.4,137,85,5.8,36.0,27.9,20.0,0.092,0.095,-0.000
2025-01-02T07:00,28.4,44,9.2,1,0.000,0.000,0.000,0.000,829.3,0.000,146325.453,5,0.30,6.4,4.8,170,139,7.2,35.9,26.8,18.6,0.092,0.095,-0.000
2025-01-02T08:00,27.3,51,11.6,1,0.000,0.000,0.000,0.000,829.5,0.000,124671.914,20,0.25,5.9,10.3,171,153,9.6,35.4,25.8,17.5,0.092,0.095,-0.000
2025-01-02T09:00,27.3,55,13.3,0,0.000,0.000,0.000,0.000,830.0,0.000,110892.391,0,0.23,5.7,10.0,171,156,10.5,34.5,24.9,16.6,0.093,0.096,-0.000
2025-01-02T10:00,25.4,57,12.3,1,0.000,0.000,0.000,0.000,829.8,0.000,104986.875,2,0.20,6.9,9.8,123,107,10.3,33.7,24.1,16.1,0.093,0.096,-0.000
2025-01-02T11:00,26.6,52,11.3,1,0.000,0.000,0.000,0.000,828.5,0.000,119094.492,37,0.24,6.7,6.1,180,188,7.4,33.2,23.5,15.6,0.093,0.096,-0.000
2025-01-02T12:00,25.2,60,13.2,1,0.000,0.000,0.000,0.000,828.8,0.000,97769.031,0,0.19,4.9,8.3,183,251,6.0,33.1,23.9,16.3,0.093,0.096,-0.000
2025-01-02T13:00,26.2,63,15.3,2,0.000,0.000,0.000,0.000,829.9,0.000,92191.602,74,0.18,6.4,4.1,192,248,6.7,32.9,23.3,16.0,0.093,0.096,-0.000
2025-01-02T14:00,27.9,51,12.1,2,0.000,0.000,0.000,0.000,830.7,0.000,121391.078,100,0.25,6.7,4.6,182,247,6.7,33.3,22.7,15.8,0.094,0.096,-0.000
2025-01-02T15:00,25.3,55,11.4,2,0.000,0.000,0.000,0.000,830.3,0.000,111548.555,85,0.21,4.8,6.2,242,224,6.5,33.5,22.2,17.1,0.094,0.097,-0.000
2025-01-02T16:00,35.1,49,17.8,1,0.000,0.000,0.000,0.000,834.5,0.000,135498.688,0,0.35,2.5,4.1,265,292,4.3,33.7,23.1,27.4,0.094,0.097,0.000
2025-01-02T17:00,42.3,42,20.8,0,0.000,0.000,0.000,0.000,837.3,0.000,150918.641,0,0.53,3.6,3.6,317,317,11.6,35.3,26.9,39.1,0.094,0.097,0.000
2025-01-02T18:00,47.0,37,22.1,0,0.000,0.000,0.000,0.000,838.3,0.000,169619.422,0,0.69,6.1,9.7,266,279,24.8,38.3,33.2,50.6,0.094,0.097,0.000
2025-01-02T19:00,50.4,30,20.1,0,0.000,0.000,0.000,0.000,838.6,0.000,201771.656,7,0.88,11.7,20.1,301,299,26.6,42.4,39.5,57.0,0.093,0.097,0.000
2025-01-02T20:00,52.0,25,17.2,0,0.000,0.000,0.000,0.000,838.6,0.000,227690.297,3,0.99,13.9,20.6,307,304,32.9,46.9,43.8,57.3,0.092,0.097,0.000
2025-01-02T21:00,51.0,29,19.8,0,0.000,0.000,0.000,0.000,839.0,0.000,211614.172,0,0.91,11.4,16.1,337,328,30.2,46.8,46.1,56.4,0.091,0.097,0.000
2025-01-02T22:00,50.4,28,18.4,0,0.000,0.000,0.000,0.000,839.3,0.000,210629.922,6,0.90,6.7,9.6,4,1,23.0,48.3,46.4,51.5,0.091,0.097,0.000
2025-01-02T23:00,48.2,30,18.2,0,0.000,0.000,0.000,0.000,838.9,0.000,203740.156,0,0.80,9.0,11.8,14,19,18.1,47.3,45.2,44.8,0.090,0.097,0.000
2025-01-03T00:00,41.5,47,22.8,0,0.000,0.000,0.000,0.000,837.6,0.000,135170.609,0,0.47,8.4,17.5,74,80,14.3,44.3,41.6,36.5,0.089,0.092,-0.000
2025-01-03T01:00,38.6,45,19.0,0,0.000,0.000,0.000,0.000,837.3,0.000,139435.703,0,0.44,6.1,12.8,107,102,11.0,41.9,38.8,33.8,0.089,0.092,-0.000
2025-01-03T02:00,36.0,54,21.0,0,0.000,0.000,0.000,0.000,836.8,0.000,114829.398,0,0.33,7.7,15.1,120,114,12.5,38.3,36.4,30.5,0.089,0.092,-0.000
2025-01-03T03:00,33.8,48,16.2,0,0.000,0.000,0.000,0.000,836.8,0.000,125984.250,3,0.34,6.8,19.3,163,186,14.1,37.4,34.4,27.0,0.089,0.093,-0.000
2025-01-03T04:00,33.1,62,21.5,0,0.000,0.000,0.000,0.000,836.2,0.000,93503.938,98,0.24,9.0,21.0,161,153,18.1,37.5,32.6,25.7,0.090,0.093,-0.000
2025-01-03T05:00,31.0,55,16.7,0,0.000,0.000,0.000,0.000,835.8,0.000,110236.219,98,0.26,6.1,11.7,354,348,9.6,38.3,31.4,24.4,0.090,0.093,-0.000
2025-01-03T06:00,28.4,73,20.8,0,0.000,0.000,0.000,0.000,835.4,0.000,70538.055,43,0.14,5.5,11.7,348,357,11.6,37.1,29.7,20.9,0.090,0.093,-0.000
2025-01-03T07:00,23.6,91,21.4,0,0.000,0.000,0.000,0.000,832.5,0.000,40026.246,100,0.04,2.8,5.7,14,18,5.6,35.6,28.6,20.7,0.090,0.093,-0.000
2025-01-03T08:00,24.4,92,22.4,0,0.000,0.000,0.000,0.000,831.3,0.000,41666.668,91,0.04,2.3,5.9,281,227,4.0,35.1,27.7,19.3,0.090,0.094,-0.000
2025-01-03T09:00,23.6,96,22.6,0,0.000,0.000,0.000,0.000,830.2,0.000,984.252,100,0.02,1.6,8.0,315,198,2.5,34.3,26.8,18.4,0.091,0.094,-0.000
2025-01-03T10:00,23.4,92,21.5,0,0.000,0.000,0.000,0.000,829.1,0.000,40026.246,89,0.03,2.7,11.3,246,201,3.1,35.1,26.0,17.4,0.091,0.094,-0.000
2025-01-03T11:00,22.9,80,17.7,0,0.000,0.000,0.000,0.000,827.5,0.000,55774.277,98,0.08,4.1,7.9,209,196,7.2,36.0,25.2,16.3,0.091,0.094,-0.000
2025-01-03T12:00,24.6,71,16.5,0,0.000,0.000,0.000,0.000,827.5,0.000,72506.562,100,0.13,3.2,4.8,219,202,6.5,37.4,24.5,16.5,0.091,0.094,-0.000
2025-01-03T13:00,21.5,78,15.7,0,0.000,0.000,0.000,0.000,825.6,0.000,61679.789,100,0.09,3.6,0.7,356,198,3.6,38.1,24.0,16.0,0.092,0.095,-0.000
2025-01-03T14:00,20.9,86,17.4,0,0.000,0.000,0.000,0.000,825.1,0.000,46587.926,100,0.05,2.2,8.5,45,14,8.3,39.0,23.5,15.2,0.092,0.095,-0.000
2025-01-03T15:00,19.8,94,18.3,0,0.000,0.000,0.000,0.000,824.9,0.000,40026.246,100,0.02,0.9,3.8,315,234,3.8,40.1,22.9,16.2,0.092,0.095,-0.000
2025-01-03T16:00,22.5,95,21.3,0,0.000,0.000,0.000,0.000,826.3,0.000,40026.246,100,0.02,2.8,6.1,14,352,8.3,41.4,23.7,26.9,0.092,0.095,-0.000
2025-01-03T17:00,26.7,92,24.7,0,0.000,0.000,0.000,0.000,828.4,0.000,44947.508,98,0.04,1.7,2.1,113,148,2.9,42.8,27.0,37.6,0.092,0.095,-0.000
2025-01-03T18:00,35.4,64,24.4,0,0.000,0.000,0.000,0.000,830.8,0.000,88910.766,98,0.25,1.8,1.8,353,30,1.8,44.7,32.0,47.1,0.091,0.095,0.000
2025-01-03T19:00,40.9,49,23.2,0,0.000,0.000,0.000,0.000,831.2,0.000,127296.586,91,0.44,3.3,3.4,70,79,3.6,46.7,37.6,52.4,0.090,0.096,0.000
2025-01-03T20:00,46.8,38,22.5,0,0.000,0.000,0.000,0.000,832.5,0.000,171587.922,91,0.68,3.6,4.0,60,52,6.5,47.7,41.6,54.3,0.089,0.096,0.000
2025-01-03T21:00,50.3,36,24.3,0,0.000,0.000,0.000,0.000,833.1,0.000,180446.203,98,0.79,4.6,7.3,51,63,10.7,47.3,43.8,52.2,0.087,0.096,0.000
2025-01-03T22:00,50.7,37,25.4,0,0.000,0.000,0.000,0.000,833.5,0.000,168963.250,96,0.80,4.8,8.1,49,53,12.1,46.9,44.1,47.5,0.086,0.095,0.000
2025-01-03T23:00,48.2,34,21.1,0,0.000,0.000,0.000,0.000,833.0,0.000,185695.547,0,0.76,3.7,4.7,343,360,7.2,45.6,42.6,41.0,0.086,0.095,0.000
2025-01-04T00:00,41.2,42,19.8,0,0.000,0.000,0.000,0.000,831.0,0.000,152559.062,51,0.51,6.5,15.2,338,352,11.4,43.5,39.8,33.5,0.084,0.092,-0.000
2025-01-04T01:00,36.1,63,24.7,0,0.000,0.000,0.000,0.000,829.3,0.000,93832.023,8,0.27,3.7,11.1,25,19,8.9,41.0,37.0,30.4,0.085,0.092,-0.000
2025-01-04T02:00,33.7,57,20.1,0,0.000,0.000,0.000,0.000,828.2,0.000,104002.625,24,0.28,2.7,8.8,90,126,4.3,38.7,34.7,27.9,0.085,0.092,-0.000
2025-01-04T03:00,32.6,47,14.6,0,0.000,0.000,0.000,0.000,827.7,0.000,135170.609,17,0.33,4.2,4.9,106,129,4.0,37.6,32.9,25.8,0.086,0.092,-0.000
2025-01-04T04:00,29.8,63,18.8,0,0.000,0.000,0.000,0.000,826.3,0.000,91535.438,6,0.21,2.0,5.8,6,13,3.6,37.1,31.5,23.7,0.086,0.092,-0.000
2025-01-04T05:00,25.9,70,17.4,0,0.000,0.000,0.000,0.000,824.5,0.000,74475.062,66,0.14,5.1,10.7,2,36,7.8,36.4,30.2,22.1,0.087,0.092,-0.000
2025-01-04T06:00,24.3,87,21.0,0,0.000,0.000,0.000,0.000,823.3,0.000,48556.430,99,0.06,2.9,9.6,356,359,9.4,31.9,29.3,21.6,0.087,0.092,-0.000
2025-01-04T07:00,23.5,87,20.2,0,0.000,0.000,0.000,0.000,822.1,0.000,48228.348,91,0.06,3.2,6.6,326,350,6.5,28.0,28.3,20.5,0.087,0.093,-0.000
2025-01-04T08:00,21.8,94,20.4,0,0.000,0.000,0.000,0.000,820.9,0.000,40026.246,74,0.02,4.6,6.0,337,329,7.2,24.7,27.4,19.2,0.088,0.093,-0.000
2025-01-04T09:00,21.7,95,20.5,0,0.000,0.000,0.000,0.000,820.3,0.000,40026.246,100,0.02,4.0,4.5,344,333,5.1,23.3,26.6,19.1,0.088,0.093,-0.000
2025-01-04T10:00,22.0,94,20.5,0,0.000,0.000,0.000,0.000,820.3,0.000,656.168,100,0.02,4.0,4.5,326,323,5.4,24.9,26.1,20.9,0.088,0.093,-0.000
2025-01-04T11:00,22.2,95,21.0,0,0.000,0.000,0.000,0.000,819.4,0.000,328.084,100,0.02,2.2,1.8,360,7,4.3,24.8,26.3,22.2,0.089,0.093,-0.000
2025-01-04T12:00,21.9,95,20.7,0,0.000,0.000,0.000,0.000,818.6,0.000,328.084,100,0.02,0.5,0.6,27,45,1.1,21.5,26.1,21.6,0.089,0.093,-0.000
2025-01-04T13:00,21.9,95,20.7,0,0.000,0.000,0.000,0.000,818.2,0.000,656.168,100,0.02,2.9,2.1,32,77,3.8,20.6,26.3,22.0,0.089,0.093,-0.000
2025-01-04T14:00,20.9,94,19.5,0,0.000,0.000,0.000,0.000,817.5,0.000,656.168,100,0.02,2.7,3.9,35,31,4.3,21.2,26.3,22.0,0.089,0.093,-0.000
2025-01-04T15:00,20.4,94,18.9,0,0.000,0.000,0.000,0.000,817.6,0.000,656.168,100,0.02,5.3,6.9,348,345,9.2,21.8,26.3,22.6,0.090,0.093,-0.000
2025-01-04T16:00,20.1,94,18.7,0,0.000,0.000,0.000,0.000,817.3,0.000,656.168,100,0.02,3.2,3.7,25,17,9.2,23.9,26.6,25.9,0.090,0.094,-0.000
2025-01-04T17:00,22.6,95,21.4,0,0.000,0.000,0.000,0.000,818.0,0.000,984.252,100,0.02,2.5,3.4,315,337,11.6,27.1,27.7,29.2,0.090,0.094,-0.000
2025-01-04T18:00,24.2,94,22.7,0,0.000,0.000,0.000,0.000,818.0,0.000,656.168,100,0.03,5.1,6.0,15,15,8.5,25.7,28.8,32.6,0.090,0.094,0.000
2025-01-04T19:00,23.0,96,22.0,0,0.000,0.000,0.000,0.000,816.9,0.000,6233.596,100,0.02,3.8,4.7,357,355,4.7,27.9,31.0,36.0,0.090,0.094,0.000
2025-01-04T20:00,23.1,96,22.1,0,0.000,0.000,0.000,0.000,815.9,0.000,10170.604,100,0.02,7.9,9.8,70,70,13.0,29.4,33.0,38.2,0.090,0.094,0.000
2025-01-04T21:00,22.9,96,21.9,1,0.000,0.000,0.000,0.000,815.9,0.000,10498.688,100,0.02,6.5,9.4,31,31,10.3,28.3,34.3,36.4,0.090,0.094,0.000
2025-01-04T22:00,22.4,95,21.1,2,0.000,0.000,0.000,0.000,817.1,0.000,4921.260,100,0.02,7.5,8.8,348,351,11.0,28.4,34.2,33.0,0.089,0.094,0.000
2025-01-04T23:00,22.9,95,21.7,1,0.000,0.000,0.000,0.000,819.4,0.000,1640.420,100,0.02,9.6,14.6,4,4,15.9,28.2,33.1,29.5,0.090,0.094,0.000
2025-01-05T00:00,24.2,92,22.2,4,0.000,0.000,0.000,0.000,822.1,0.000,42979.004,100,0.04,6.1,8.4,352,344,10.1,22.0,30.4,26.4,0.095,0.100,-0.000
2025-01-05T01:00,23.2,96,22.2,9,0.004,0.000,0.000,0.028,823.4,0.000,40026.246,100,0.02,6.7,9.2,60,58,11.0,20.7,29.9,27.0,0.096,0.100,-0.000
2025-01-05T02:00,23.7,90,21.2,18,0.000,0.000,0.000,0.000,824.4,0.000,1968.504,100,0.04,1.3,2.1,45,41,10.3,20.6,29.6,26.6,0.096,0.100,-0.000
2025-01-05T03:00,23.0,91,20.8,13,0.000,0.000,0.000,0.000,824.5,0.000,984.252,100,0.04,4.0,5.3,27,33,7.4,19.7,29.3,26.4,0.096,0.101,-0.000
2025-01-05T04:00,23.0,92,21.0,12,0.000,0.000,0.000,0.000,824.9,0.000,41994.750,100,0.03,2.2,4.2,24,16,7.6,18.2,29.1,26.1,0.097,0.101,-0.000
2025-01-05T05:00,22.9,90,20.4,5,0.000,0.000,0.000,0.000,826.1,0.000,43963.254,100,0.04,4.3,4.8,21,13,8.5,16.7,28.8,25.0,0.097,0.101,-0.000
2025-01-05T06:00,20.9,90,18.5,1,0.000,0.000,0.000,0.000,826.7,0.000,43635.172,100,0.04,7.1,8.6,58,65,8.7,15.6,27.8,22.7,0.097,0.101,-0.000
2025-01-05T07:00,18.0,92,16.1,0,0.000,0.000,0.000,0.000,826.9,0.000,41666.668,100,0.03,7.1,8.5,46,45,8.5,13.9,27.2,21.5,0.097,0.101,0.000
2025-01-05T08:00,17.8,84,13.8,0,0.000,0.000,0.000,0.000,827.5,0.000,51181.102,100,0.05,5.1,7.3,45,50,13.6,13.0,26.4,20.6,0.098,0.102,-0.000
2025-01-05T09:00,16.9,84,12.9,0,0.000,0.000,0.000,0.000,828.1,0.000,51837.270,99,0.05,4.9,5.8,3,4,10.5,12.4,25.7,19.9,0.098,0.102,-0.000
2025-01-05T10:00,16.2,89,13.6,0,0.000,0.000,0.000,0.000,828.8,0.000,984.252,86,0.03,3.6,5.4,4,5,13.4,12.2,25.0,19.0,0.098,0.102,-0.000
2025-01-05T11:00,17.0,88,14.0,0,0.000,0.000,0.000,0.000,829.6,0.000,46916.012,99,0.04,4.7,6.5,355,4,10.1,11.5,24.4,17.9,0.098,0.102,-0.000
2025-01-05T12:00,17.1,86,13.6,0,0.000,0.000,0.000,0.000,830.4,0.000,50853.020,93,0.05,2.6,5.1,340,337,7.2,11.2,24.2,16.7,0.099,0.103,-0.000
2025-01-05T13:00,17.5,88,14.6,0,0.000,0.000,0.000,0.000,830.9,0.000,48556.430,100,0.04,3.6,6.8,22,32,14.8,11.2,23.7,15.9,0.099,0.103,-0.000
2025-01-05T14:00,17.1,84,13.1,1,0.000,0.000,0.000,0.000,831.4,0.000,52821.523,100,0.05,3.8,3.6,21,7,6.7,11.3,23.1,15.3,0.099,0.103,-0.000
2025-01-05T15:00,16.5,85,12.8,0,0.000,0.000,0.000,0.000,831.1,0.000,51181.102,61,0.05,4.2,4.7,54,45,7.2,11.4,22.7,15.5,0.099,0.103,-0.000
2025-01-05T16:00,18.7,91,16.5,0,0.000,0.000,0.000,0.000,832.5,0.000,43963.254,100,0.03,0.8,0.7,34,360,5.4,13.0,22.5,20.8,0.100,0.103,0.000
2025-01-05T17:00,20.7,89,18.0,0,0.000,0.000,0.000,0.000,833.7,0.000,46259.844,84,0.04,1.2,2.2,112,96,3.6,15.9,22.9,27.3,0.099,0.104,0.000
2025-01-05T18:00,23.2,84,19.1,0,0.000,0.000,0.000,0.000,834.3,0.000,53805.773,99,0.07,2.6,4.2,70,74,5.1,18.1,24.1,30.8,0.099,0.104,0.000
2025-01-05T19:00,24.3,85,20.4,0,0.000,0.000,0.000,0.000,834.2,0.000,53477.691,100,0.07,2.9,3.4,58,58,12.8,20.0,26.2,34.0,0.098,0.104,0.000
2025-01-05T20:00,26.4,83,22.0,0,0.000,0.000,0.000,0.000,833.7,0.000,55446.195,54,0.08,4.2,4.3,74,84,13.6,21.6,29.2,35.5,0.098,0.105,0.000
2025-01-05T21:00,28.2,76,21.6,0,0.000,0.000,0.000,0.000,834.3,0.000,63976.379,99,0.13,2.8,3.2,61,78,6.9,22.9,31.3,35.5,0.098,0.105,0.000
2025-01-05T22:00,29.8,71,21.6,0,0.000,0.000,0.000,0.000,835.0,0.000,74475.062,99,0.16,3.2,2.4,56,56,10.3,23.7,32.3,33.8,0.097,0.105,0.000
2025-01-05T23:00,30.2,66,20.2,0,0.000,0.000,0.000,0.000,835.5,0.000,84973.758,78,0.19,2.9,3.5,39,40,12.3,23.8,32.0,29.6,0.097,0.105,0.000
2025-01-06T00:00,27.9,69,19.1,0,0.000,0.000,0.000,0.000,835.9,0.000,80708.664,97,0.16,4.2,4.1,74,77,6.9,24.9,30.8,24.5,0.097,0.106,-0.000
2025-01-06T01:00,26.1,70,17.7,0,0.000,0.000,0.000,0.000,835.1,0.000,77099.734,27,0.14,2.7,5.1,138,165,5.1,24.1,28.7,21.6,0.098,0.106,-0.000
2025-01-06T02:00,23.8,84,19.7,0,0.000,0.000,0.000,0.000,834.6,0.000,53477.691,1,0.07,3.2,7.7,146,158,6.5,24.8,27.0,19.9,0.099,0.107,-0.000
2025-01-06T03:00,23.7,79,18.2,0,0.000,0.000,0.000,0.000,834.8,0.000,61023.621,4,0.09,4.2,8.7,162,157,7.8,26.2,25.8,18.6,0.100,0.107,-0.000
2025-01-06T04:00,23.2,80,17.9,0,0.000,0.000,0.000,0.000,834.8,0.000,59711.285,17,0.09,4.8,10.5,191,179,9.4,26.7,25.3,18.2,0.101,0.108,-0.000
2025-01-06T05:00,23.7,73,16.3,0,0.000,0.000,0.000,0.000,834.8,0.000,70538.055,11,0.12,6.6,12.0,170,172,11.0,27.4,24.8,17.8,0.102,0.108,-0.000
2025-01-06T06:00,21.7,80,16.5,0,0.000,0.000,0.000,0.000,833.8,0.000,59383.203,3,0.08,3.8,6.5,180,174,6.0,27.5,24.5,17.5,0.103,0.109,-0.000
2025-01-06T07:00,21.8,74,14.8,0,0.000,0.000,0.000,0.000,833.5,0.000,69553.805,33,0.10,5.2,14.1,173,169,10.7,27.5,24.1,17.2,0.103,0.109,-0.000
2025-01-06T08:00,21.4,72,13.7,0,0.000,0.000,0.000,0.000,833.0,0.000,71522.312,1,0.11,5.8,15.2,152,163,11.6,27.7,23.6,16.5,0.104,0.110,-0.000
2025-01-06T09:00,20.7,72,13.1,0,0.000,0.000,0.000,0.000,833.0,0.000,71850.391,1,0.11,5.4,14.1,128,123,10.5,27.6,23.0,16.0,0.104,0.110,-0.000
2025-01-06T10:00,20.5,73,13.2,0,0.000,0.000,0.000,0.000,833.2,0.000,69225.719,0,0.10,5.4,11.9,135,126,9.8,27.7,22.5,15.5,0.105,0.110,-0.000
2025-01-06T11:00,19.8,74,12.9,0,0.000,0.000,0.000,0.000,833.0,0.000,68569.555,0,0.10,4.7,12.0,155,156,10.1,28.0,22.0,15.0,0.105,0.111,-0.000
2025-01-06T12:00,17.9,79,12.5,0,0.000,0.000,0.000,0.000,832.2,0.000,60695.539,1,0.07,3.8,7.4,273,185,3.8,27.7,21.8,14.4,0.106,0.111,-0.000
2025-01-06T13:00,17.5,75,10.9,0,0.000,0.000,0.000,0.000,832.0,0.000,62992.125,0,0.08,2.5,7.2,190,184,4.5,27.8,21.3,13.7,0.106,0.112,-0.000
2025-01-06T14:00,16.3,74,9.5,0,0.000,0.000,0.000,0.000,831.8,0.000,61351.707,4,0.08,4.6,3.8,151,315,4.5,27.8,20.9,13.1,0.107,0.112,-0.000
2025-01-06T15:00,18.9,78,13.1,0,0.000,0.000,0.000,0.000,833.1,0.000,59055.117,24,0.08,4.7,1.7,175,157,4.9,27.5,20.4,13.7,0.107,0.112,-0.000
