time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),precipitation_probability (%),precipitation (inch),rain (inch),showers (inch),snowfall (inch),surface_pressure (hPa),snow_depth (ft),visibility (ft),cloud_cover (%),vapour_pressure_deficit (kPa),wind_speed_10m (mp/h),wind_speed_80m (mp/h),wind_direction_10m (°),wind_direction_80m (°),wind_gusts_10m (mp/h),temperature_80m (°F),soil_temperature_6cm (°F),soil_temperature_0cm (°F),soil_moisture_0_to_1cm (m³/m³),soil_moisture_1_to_3cm (m³/m³),evapotranspiration (inch)
2024-01-02T13:00,29.6,82,24.8,NaN,0.000,0.000,0.000,0.000,988.0,0.000,60367.453,100,0.10,13.0,20.9,235,239,22.8,26.6,32.0,29.3,0.286,0.289,0.000
2024-01-02T14:00,29.4,83,24.9,NaN,0.000,0.000,0.000,0.000,987.6,0.000,58398.949,100,0.09,12.6,20.5,231,235,23.9,26.6,32.0,29.6,0.285,0.288,0.000
2024-01-02T15:00,29.8,82,24.9,NaN,0.000,0.000,0.000,0.000,987.3,0.000,60695.539,100,0.10,12.0,19.1,233,235,22.8,27.3,32.0,30.6,0.285,0.288,0.000
2024-01-02T16:00,29.9,82,25.1,NaN,0.000,0.000,0.000,0.000,987.4,0.000,61023.621,100,0.10,12.4,19.3,231,233,23.5,28.9,32.2,32.7,0.284,0.287,0.000
2024-01-02T17:00,30.6,82,25.8,NaN,0.000,0.000,0.000,0.000,986.5,0.000,59711.285,100,0.10,10.9,17.5,229,232,21.5,30.7,32.4,33.9,0.284,0.287,0.000
2024-01-02T18:00,31.0,81,25.9,NaN,0.000,0.000,0.000,0.000,985.5,0.000,61351.707,100,0.11,11.7,18.7,216,222,21.7,31.5,32.7,36.0,0.284,0.285,0.000
2024-01-02T19:00,32.5,73,24.8,NaN,0.000,0.000,0.000,0.000,985.0,0.000,75787.398,100,0.17,12.3,18.8,218,223,24.8,32.7,33.0,36.3,0.282,0.284,0.000
2024-01-02T20:00,33.0,69,23.9,NaN,0.000,0.000,0.000,0.000,984.3,0.000,82349.078,15,0.20,11.9,19.2,214,220,25.9,33.5,33.2,34.7,0.281,0.283,0.000
2024-01-02T21:00,33.3,68,23.9,NaN,0.000,0.000,0.000,0.000,984.3,0.000,84973.758,99,0.21,11.1,19.0,216,222,26.2,33.3,33.1,33.3,0.281,0.283,0.000
2024-01-02T22:00,32.0,74,24.7,NaN,0.000,0.000,0.000,0.000,983.8,0.000,71850.391,95,0.16,9.1,18.0,205,211,26.6,32.7,32.8,32.2,0.281,0.282,0.000
2024-01-02T23:00,31.9,74,24.6,NaN,0.000,0.000,0.000,0.000,984.2,0.000,72506.562,100,0.16,8.3,16.6,213,216,22.6,32.1,32.6,31.9,0.281,0.282,0.000
2024-01-03T00:00,32.1,74,24.7,NaN,0.000,0.000,0.000,0.000,984.1,0.000,71850.391,100,0.16,11.1,20.2,210,215,26.6,31.0,32.2,31.9,0.282,0.283,0.000
2024-01-03T01:00,32.6,77,26.2,NaN,0.000,0.000,0.000,0.000,984.0,0.000,65944.883,100,0.14,9.4,18.2,211,218,29.3,31.1,32.2,32.0,0.282,0.283,0.000
2024-01-03T02:00,32.9,76,26.2,NaN,0.000,0.000,0.000,0.000,983.8,0.000,67913.383,100,0.15,9.5,18.2,223,229,27.7,31.6,32.2,31.9,0.282,0.283,0.000
2024-01-03T03:00,33.3,79,27.5,NaN,0.000,0.000,0.000,0.000,983.8,0.000,63320.211,100,0.14,8.2,15.3,229,233,20.4,32.1,32.2,31.9,0.282,0.283,0.000
2024-01-03T04:00,33.5,84,29.2,NaN,0.000,0.000,0.000,0.000,983.8,0.000,55446.195,100,0.10,6.8,13.3,236,248,21.0,32.7,32.2,31.9,0.282,0.283,0.000
2024-01-03T05:00,33.4,86,29.7,NaN,0.000,0.000,0.000,0.000,983.8,0.000,51509.188,100,0.09,6.5,13.1,256,262,19.5,32.0,32.2,31.9,0.282,0.283,0.000
2024-01-03T06:00,33.3,87,29.8,NaN,0.000,0.000,0.000,0.000,983.5,0.000,51181.102,100,0.08,6.2,12.5,257,260,22.1,31.0,32.2,32.0,0.282,0.283,0.000
2024-01-03T07:00,32.9,89,30.0,NaN,0.000,0.000,0.000,0.000,983.3,0.000,10170.604,100,0.07,6.6,12.5,246,254,19.9,30.6,32.3,32.0,0.282,0.283,0.000
2024-01-03T08:00,32.8,90,30.2,NaN,0.000,0.000,0.000,0.000,983.3,0.000,46259.844,100,0.06,7.1,13.3,257,264,16.6,30.3,32.3,32.0,0.283,0.283,0.000
2024-01-03T09:00,32.3,92,30.2,NaN,0.000,0.000,0.000,0.000,983.1,0.000,44947.508,100,0.05,5.9,11.2,259,264,16.8,30.0,32.3,32.0,0.283,0.283,0.000
2024-01-03T10:00,32.0,93,30.2,NaN,0.000,0.000,0.000,0.000,983.0,0.000,42650.918,100,0.04,6.3,11.1,253,256,15.2,29.9,32.3,32.0,0.283,0.283,0.000
2024-01-03T11:00,31.8,93,30.0,NaN,0.000,0.000,0.000,0.000,982.9,0.000,41994.750,100,0.04,6.7,10.9,256,261,13.6,29.8,32.3,32.0,0.283,0.283,0.000
2024-01-03T12:00,31.7,92,29.7,NaN,0.000,0.000,0.000,0.000,983.0,0.000,43963.254,100,0.05,7.2,11.0,256,257,12.8,29.6,32.4,32.1,0.282,0.283,0.000
2024-01-03T13:00,31.7,91,29.4,NaN,0.000,0.000,0.000,0.000,983.0,0.000,10170.604,100,0.05,4.6,8.9,241,252,14.3,29.5,32.4,32.1,0.282,0.283,0.000
2024-01-03T14:00,31.9,93,30.1,NaN,0.000,0.000,0.000,0.000,982.7,0.000,10170.604,100,0.04,5.0,8.1,234,238,12.1,29.6,32.4,32.2,0.282,0.283,0.000
2024-01-03T15:00,31.9,95,30.6,NaN,0.000,0.000,0.000,0.000,982.9,0.000,6889.764,100,0.03,5.6,8.4,230,236,12.3,30.1,32.5,33.0,0.282,0.283,0.000
2024-01-03T16:00,33.2,92,31.1,NaN,0.000,0.000,0.000,0.000,983.5,0.000,44291.340,100,0.05,6.0,8.6,228,233,12.5,30.5,32.7,33.9,0.281,0.282,0.000
2024-01-03T17:00,32.8,90,30.2,NaN,0.000,0.000,0.000,0.000,983.2,0.000,8530.184,100,0.06,7.5,11.7,243,250,14.1,30.4,32.8,34.5,0.281,0.282,0.000
2024-01-03T18:00,33.0,88,29.8,NaN,0.004,0.004,0.000,0.000,982.4,0.000,49540.684,100,0.08,5.9,9.0,263,267,13.2,30.6,32.6,33.3,0.282,0.283,0.000
2024-01-03T19:00,33.2,88,30.0,NaN,0.000,0.000,0.000,0.000,982.0,0.000,10170.604,100,0.08,6.9,11.0,274,276,13.2,31.3,32.8,34.3,0.289,0.287,0.000
2024-01-03T20:00,32.5,93,30.7,NaN,0.004,0.004,0.000,0.000,981.5,0.000,44291.340,100,0.04,6.7,11.5,276,279,14.5,31.5,32.8,34.2,0.291,0.290,0.000
2024-01-03T21:00,32.9,87,29.5,NaN,0.000,0.000,0.000,0.000,982.2,0.000,51837.270,100,0.08,6.8,11.2,287,290,14.1,31.4,32.8,33.3,0.289,0.289,0.000
2024-01-03T22:00,32.9,86,29.2,NaN,0.000,0.000,0.000,0.000,983.2,0.000,53149.605,100,0.09,5.9,12.7,281,284,15.9,31.8,32.8,32.5,0.287,0.288,0.000
2024-01-03T23:00,32.4,89,29.5,NaN,0.000,0.000,0.000,0.000,983.8,0.000,48228.348,99,0.07,4.9,12.0,275,279,16.1,31.2,32.7,32.3,0.286,0.287,0.000
2024-01-04T00:00,32.0,87,28.6,NaN,0.000,0.000,0.000,0.000,984.5,0.000,50196.852,100,0.08,6.5,14.1,270,280,18.8,31.1,32.4,31.8,0.289,0.290,0.000
2024-01-04T01:00,32.0,86,28.3,NaN,0.000,0.000,0.000,0.000,985.1,0.000,46587.926,100,0.09,8.4,16.2,304,308,21.7,30.4,32.3,31.8,0.289,0.289,0.000
2024-01-04T02:00,31.6,81,26.5,NaN,0.008,0.008,0.000,0.000,985.8,0.000,59711.285,100,0.11,9.5,16.8,326,330,19.7,29.0,32.3,31.6,0.288,0.289,0.000
2024-01-04T03:00,31.0,74,23.7,NaN,0.000,0.000,0.000,0.000,986.0,0.000,74475.062,75,0.15,10.1,17.7,329,332,21.9,28.1,32.2,30.9,0.287,0.289,0.000
2024-01-04T04:00,30.1,68,20.8,NaN,0.000,0.000,0.000,0.000,986.6,0.000,85629.922,9,0.18,8.3,14.8,322,326,18.1,26.6,32.2,30.7,0.287,0.288,0.000
2024-01-04T05:00,29.5,64,18.8,NaN,0.000,0.000,0.000,0.000,987.4,0.000,93503.938,35,0.20,11.1,18.7,320,323,21.9,25.6,32.1,29.4,0.285,0.288,0.000
2024-01-04T06:00,29.0,63,18.0,NaN,0.000,0.000,0.000,0.000,988.0,0.000,94816.273,30,0.20,10.6,17.3,330,331,19.2,25.2,32.1,27.9,0.285,0.288,0.000
2024-01-04T07:00,28.1,62,16.8,NaN,0.000,0.000,0.000,0.000,988.6,0.000,97440.945,36,0.20,9.1,15.6,329,331,18.1,24.5,32.1,27.7,0.284,0.288,0.000
2024-01-04T08:00,27.9,58,15.0,NaN,0.000,0.000,0.000,0.000,989.4,0.000,106955.383,67,0.22,10.7,16.8,331,333,18.6,24.3,32.0,27.1,0.283,0.287,0.000
2024-01-04T09:00,25.2,65,15.1,NaN,0.000,0.000,0.000,0.000,990.0,0.000,92519.688,87,0.16,7.1,14.3,340,346,17.7,24.0,31.9,27.2,0.282,0.287,0.000
2024-01-04T10:00,24.7,66,15.0,NaN,0.000,0.000,0.000,0.000,990.5,0.000,89238.844,38,0.15,8.1,13.7,341,345,15.9,23.7,31.8,27.1,0.281,0.286,0.000
2024-01-04T11:00,24.1,63,13.3,NaN,0.000,0.000,0.000,0.000,991.0,0.000,94816.273,100,0.16,8.3,13.6,346,351,17.0,23.4,31.8,25.6,0.280,0.286,0.000
2024-01-04T12:00,23.8,66,14.1,NaN,0.000,0.000,0.000,0.000,991.9,0.000,89566.930,47,0.15,6.0,12.8,358,356,17.2,22.4,30.9,24.4,0.280,0.286,0.000
2024-01-04T13:00,23.0,65,13.0,NaN,0.000,0.000,0.000,0.000,992.4,0.000,91535.438,100,0.15,6.7,12.3,360,358,14.8,22.0,30.6,24.2,0.280,0.286,0.000
2024-01-04T14:00,23.5,63,12.7,NaN,0.000,0.000,0.000,0.000,993.1,0.000,95144.359,91,0.16,5.6,8.5,358,360,11.0,21.8,30.1,25.2,0.280,0.285,0.000
2024-01-04T15:00,23.8,70,15.5,NaN,0.000,0.000,0.000,0.000,993.8,0.000,80708.664,62,0.13,4.5,6.1,354,356,10.1,22.1,29.9,28.2,0.280,0.285,0.000
2024-01-04T16:00,25.1,68,16.0,NaN,0.000,0.000,0.000,0.000,995.2,0.000,84317.586,61,0.15,4.3,5.6,321,323,8.1,22.9,30.0,30.2,0.279,0.285,0.000
2024-01-04T17:00,25.4,67,16.0,NaN,0.000,0.000,0.000,0.000,994.7,0.000,86614.172,69,0.15,5.5,7.1,313,316,8.3,24.0,30.2,31.8,0.279,0.284,0.000
2024-01-04T18:00,26.0,66,16.2,NaN,0.000,0.000,0.000,0.000,994.4,0.000,88254.594,100,0.16,2.7,3.4,270,278,5.6,24.4,30.6,33.4,0.279,0.283,0.000
2024-01-04T19:00,26.5,65,16.3,NaN,0.000,0.000,0.000,0.000,993.7,0.000,89895.016,100,0.17,3.7,3.6,256,259,6.5,25.2,30.8,33.2,0.279,0.282,0.000
2024-01-04T20:00,26.9,66,17.0,NaN,0.000,0.000,0.000,0.000,993.7,0.000,88254.594,100,0.17,3.0,3.3,234,242,7.2,25.8,30.9,32.2,0.279,0.281,0.000
2024-01-04T21:00,27.9,65,17.6,NaN,0.000,0.000,0.000,0.000,993.8,0.000,90551.180,100,0.18,2.5,3.1,243,249,8.5,26.1,31.1,31.5,0.278,0.281,0.000
2024-01-04T22:00,27.5,60,15.4,NaN,0.000,0.000,0.000,0.000,993.9,0.000,102690.289,49,0.20,3.8,4.9,273,275,7.2,26.3,31.1,30.0,0.278,0.281,0.000
2024-01-04T23:00,26.6,64,16.1,NaN,0.000,0.000,0.000,0.000,994.3,0.000,94488.188,23,0.18,1.6,3.6,278,274,6.9,26.1,31.1,29.0,0.278,0.281,0.000
2024-01-05T00:00,24.7,67,15.3,NaN,0.000,0.000,0.000,0.000,994.2,0.000,87270.344,56,0.15,2.1,3.3,167,222,5.8,25.7,30.5,26.4,0.275,0.272,-0.000
2024-01-05T01:00,23.5,75,16.8,NaN,0.000,0.000,0.000,0.000,993.7,0.000,71850.391,10,0.11,1.4,4.5,171,198,5.1,25.4,30.2,25.7,0.274,0.273,0.000
2024-01-05T02:00,23.5,75,16.8,NaN,0.000,0.000,0.000,0.000,993.9,0.000,70866.141,90,0.11,3.0,6.5,193,202,8.7,25.3,30.0,25.5,0.274,0.273,-0.000
2024-01-05T03:00,25.4,75,18.6,NaN,0.000,0.000,0.000,0.000,993.8,0.000,71194.227,78,0.12,2.2,4.3,186,189,6.7,25.0,29.6,25.2,0.273,0.273,0.000
2024-01-05T04:00,24.7,78,18.8,NaN,0.000,0.000,0.000,0.000,993.4,0.000,66929.133,100,0.10,2.9,4.8,122,146,5.8,24.9,29.3,24.5,0.273,0.273,0.000
2024-01-05T05:00,25.5,75,18.7,NaN,0.000,0.000,0.000,0.000,993.1,0.000,72506.562,74,0.12,0.9,1.9,225,201,9.4,24.7,28.9,24.1,0.273,0.273,0.000
2024-01-05T06:00,25.6,70,17.2,NaN,0.000,0.000,0.000,0.000,992.8,0.000,80052.492,100,0.14,0.5,4.3,243,309,8.7,24.3,28.8,25.1,0.272,0.273,-0.000
2024-01-05T07:00,26.2,73,18.8,NaN,0.000,0.000,0.000,0.000,992.5,0.000,75131.234,100,0.13,2.6,2.2,142,204,8.3,24.0,28.5,25.3,0.272,0.273,-0.000
2024-01-05T08:00,26.7,75,19.8,NaN,0.000,0.000,0.000,0.000,992.4,0.000,70866.141,100,0.12,2.4,3.5,139,162,10.3,23.8,28.3,25.5,0.272,0.273,-0.000
2024-01-05T09:00,28.4,71,20.2,NaN,0.000,0.000,0.000,0.000,992.4,0.000,80052.492,100,0.15,4.5,7.1,233,238,9.4,23.6,28.2,25.5,0.272,0.273,0.000
2024-01-05T10:00,28.9,73,21.4,NaN,0.000,0.000,0.000,0.000,992.0,0.000,76115.484,100,0.15,5.2,8.8,200,207,13.2,23.6,28.1,25.7,0.272,0.273,0.000
2024-01-05T11:00,29.1,75,22.2,NaN,0.000,0.000,0.000,0.000,991.9,0.000,71850.391,100,0.14,4.8,9.3,191,200,14.3,23.6,28.1,26.2,0.272,0.273,0.000
2024-01-05T12:00,28.9,76,22.2,NaN,0.000,0.000,0.000,0.000,991.8,0.000,69553.805,100,0.13,5.1,10.5,195,207,14.3,23.9,28.4,26.9,0.271,0.273,0.000
2024-01-05T13:00,28.9,78,22.9,NaN,0.000,0.000,0.000,0.000,991.9,0.000,66272.969,100,0.12,6.2,12.0,199,209,15.2,24.1,28.5,27.0,0.271,0.273,0.000
2024-01-05T14:00,28.6,76,22.0,NaN,0.000,0.000,0.000,0.000,991.9,0.000,68897.641,100,0.13,7.4,13.1,213,218,17.9,24.5,28.6,27.6,0.271,0.273,0.000
2024-01-05T15:00,29.9,77,23.6,NaN,0.000,0.000,0.000,0.000,992.2,0.000,69225.719,82,0.13,7.2,11.5,206,212,15.9,25.6,28.8,29.2,0.270,0.273,0.000
2024-01-05T16:00,30.6,77,24.3,NaN,0.000,0.000,0.000,0.000,991.9,0.000,68569.555,99,0.13,7.0,10.3,202,210,14.8,27.2,29.1,30.6,0.270,0.273,0.000
2024-01-05T17:00,31.9,75,24.9,NaN,0.000,0.000,0.000,0.000,990.8,0.000,72506.562,100,0.15,7.4,10.7,209,216,13.2,28.5,29.6,31.9,0.269,0.272,0.000
2024-01-05T18:00,32.1,74,24.7,NaN,0.000,0.000,0.000,0.000,989.7,0.000,73490.812,100,0.16,7.7,10.4,210,215,12.1,29.5,30.2,34.3,0.269,0.271,0.000
2024-01-05T19:00,32.2,74,24.8,NaN,0.000,0.000,0.000,0.000,988.9,0.000,73818.898,100,0.16,6.5,8.2,207,215,11.6,30.2,30.5,34.4,0.269,0.271,0.000
2024-01-05T20:00,32.1,75,25.1,NaN,0.000,0.000,0.000,0.000,988.2,0.000,72178.477,100,0.15,6.2,7.4,206,215,11.0,30.6,30.8,33.8,0.269,0.270,0.000
2024-01-05T21:00,31.8,77,25.4,NaN,0.000,0.000,0.000,0.000,988.9,0.000,68241.469,100,0.14,7.2,9.5,189,195,10.1,30.8,30.9,32.1,0.269,0.270,0.000
2024-01-05T22:00,32.0,74,24.7,NaN,0.000,0.000,0.000,0.000,989.0,0.000,74475.062,100,0.16,4.4,8.1,204,214,9.2,30.4,31.0,31.8,0.269,0.270,0.000
2024-01-05T23:00,31.6,76,24.9,NaN,0.000,0.000,0.000,0.000,988.6,0.000,69553.805,100,0.14,1.8,6.6,210,225,8.3,29.7,31.1,31.7,0.269,0.270,0.000
2024-01-06T00:00,31.5,76,24.9,NaN,0.000,0.000,0.000,0.000,988.4,0.000,70866.141,100,0.14,2.2,5.4,174,204,6.0,29.3,31.1,31.4,0.269,0.270,0.000
2024-01-06T01:00,31.4,81,26.2,NaN,0.000,0.000,0.000,0.000,988.1,0.000,62664.043,100,0.11,2.9,5.8,180,184,5.8,28.9,31.2,30.7,0.269,0.270,0.000
2024-01-06T02:00,31.1,78,25.0,NaN,0.000,0.000,0.000,0.000,987.1,0.000,67257.219,100,0.13,1.9,3.8,159,180,3.8,28.4,31.2,29.8,0.269,0.271,0.000
2024-01-06T03:00,31.3,74,24.0,NaN,0.000,0.000,0.000,0.000,986.0,0.000,73490.812,100,0.15,2.6,4.8,121,124,6.0,28.0,31.2,29.1,0.269,0.271,0.000
2024-01-06T04:00,31.3,73,23.6,NaN,0.000,0.000,0.000,0.000,985.8,0.000,76115.484,100,0.16,3.7,5.4,123,120,7.4,27.9,31.1,28.8,0.269,0.271,0.000
2024-01-06T05:00,30.9,75,23.9,NaN,0.000,0.000,0.000,0.000,986.5,0.000,72178.477,100,0.15,4.5,6.0,153,146,8.3,27.7,31.0,28.8,0.269,0.271,0.000
2024-01-06T06:00,30.6,79,24.8,NaN,0.000,0.000,0.000,0.000,985.5,0.000,65616.797,100,0.12,3.8,5.5,126,122,8.3,27.0,31.6,30.0,0.269,0.271,0.000
2024-01-06T07:00,29.9,80,24.5,NaN,0.000,0.000,0.000,0.000,985.1,0.000,64304.461,100,0.11,4.9,8.9,137,129,12.8,26.8,31.6,29.8,0.269,0.271,0.000
2024-01-06T08:00,29.8,77,23.5,NaN,0.000,0.000,0.000,0.000,985.2,0.000,68569.555,99,0.13,4.2,6.6,115,118,12.8,26.2,31.5,29.7,0.269,0.271,0.000
2024-01-06T09:00,29.8,78,23.8,NaN,0.000,0.000,0.000,0.000,983.9,0.000,67257.219,99,0.12,5.8,8.8,88,99,14.1,25.8,31.5,29.6,0.269,0.271,0.000
2024-01-06T10:00,29.9,81,24.8,NaN,0.000,0.000,0.000,0.000,982.4,0.000,62007.875,99,0.11,5.4,8.5,99,102,13.6,25.5,31.4,29.4,0.269,0.271,0.000
2024-01-06T11:00,29.9,80,24.5,NaN,0.000,0.000,0.000,0.000,982.1,0.000,63648.293,98,0.11,6.3,10.1,88,91,14.8,25.3,31.3,29.2,0.269,0.271,0.000
2024-01-06T12:00,29.8,76,23.1,NaN,0.000,0.000,0.000,0.000,981.5,0.000,71194.227,99,0.13,6.3,11.8,92,100,14.5,25.4,31.2,28.9,0.268,0.271,0.000
2024-01-06T13:00,29.8,76,23.2,NaN,0.000,0.000,0.000,0.000,980.0,0.000,70209.977,99,0.13,6.0,10.1,90,95,15.0,25.5,31.1,28.5,0.268,0.271,0.000
