time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),precipitation_probability (%),precipitation (inch),rain (inch),showers (inch),snowfall (inch),surface_pressure (hPa),snow_depth (ft),visibility (ft),cloud_cover (%),vapour_pressure_deficit (kPa),wind_speed_10m (mp/h),wind_speed_80m (mp/h),wind_direction_10m (°),wind_direction_80m (°),wind_gusts_10m (mp/h),temperature_80m (°F),soil_temperature_6cm (°F),soil_temperature_0cm (°F),soil_moisture_0_to_1cm (m³/m³),soil_moisture_1_to_3cm (m³/m³),evapotranspiration (inch)
2025-01-01T17:00,47.0,56,32.1,0,0.000,0.000,0.000,0.000,1013.0,0.000,101049.867,10,0.48,6.5,8.4,14,16,9.8,42.7,48.3,54.4,0.324,0.330,0.000
2025-01-01T18:00,49.0,49,30.7,0,0.000,0.000,0.000,0.000,1011.9,0.000,118110.234,3,0.60,5.0,6.4,10,18,6.3,44.5,51.5,59.5,0.322,0.330,0.000
2025-01-01T19:00,51.2,46,31.1,0,0.000,0.000,0.000,0.000,1010.8,0.000,133858.266,4,0.69,3.2,3.2,304,326,4.7,46.1,53.6,61.0,0.320,0.329,0.000
2025-01-01T20:00,51.7,51,34.2,0,0.000,0.000,0.000,0.000,1010.0,0.000,116797.898,4,0.64,4.6,3.8,299,315,5.6,47.5,55.2,60.7,0.318,0.329,0.000
2025-01-01T21:00,52.5,52,35.4,0,0.000,0.000,0.000,0.000,1009.6,0.000,115485.562,15,0.65,2.9,1.6,279,286,4.7,48.6,56.1,58.7,0.317,0.328,0.000
2025-01-01T22:00,52.3,54,36.1,0,0.000,0.000,0.000,0.000,1009.2,0.000,112204.727,7,0.62,1.6,1.5,304,333,3.6,49.1,56.2,55.1,0.315,0.327,0.000
2025-01-01T23:00,51.2,52,34.1,0,0.000,0.000,0.000,0.000,1009.1,0.000,116797.898,9,0.62,3.4,3.5,352,18,4.5,49.0,55.4,49.6,0.315,0.326,0.000
2025-01-02T00:00,48.3,50,30.5,0,0.000,0.000,0.000,0.000,1009.0,0.000,123687.664,1,0.58,0.9,3.3,315,20,4.0,48.8,53.8,44.7,0.313,0.324,-0.000
2025-01-02T01:00,45.3,61,32.7,0,0.000,0.000,0.000,0.000,1009.1,0.000,93832.023,4,0.40,1.6,1.1,326,79,1.6,48.2,51.7,42.3,0.314,0.323,-0.000
2025-01-02T02:00,44.1,62,31.9,0,0.000,0.000,0.000,0.000,1009.1,0.000,92519.688,0,0.37,2.1,5.0,72,82,4.5,47.7,49.8,40.5,0.315,0.323,-0.000
2025-01-02T03:00,42.4,68,32.5,0,0.000,0.000,0.000,0.000,1009.2,0.000,79724.406,5,0.29,1.7,3.5,40,75,2.5,47.2,48.2,38.9,0.316,0.323,-0.000
2025-01-02T04:00,40.9,73,32.9,0,0.000,0.000,0.000,0.000,1009.2,0.000,71522.312,30,0.24,0.9,5.4,104,71,3.1,46.5,46.9,37.7,0.316,0.323,-0.000
2025-01-02T05:00,39.9,77,33.3,0,0.000,0.000,0.000,0.000,1009.4,0.000,64960.629,0,0.19,0.6,5.4,135,81,2.7,46.0,45.7,36.9,0.317,0.323,-0.000
2025-01-02T06:00,38.8,81,33.5,0,0.000,0.000,0.000,0.000,1009.3,0.000,58070.867,0,0.15,1.9,6.0,159,132,4.0,45.2,43.9,34.5,0.318,0.323,-0.000
2025-01-02T07:00,38.5,80,32.9,0,0.000,0.000,0.000,0.000,1008.7,0.000,60367.453,0,0.16,2.7,6.5,48,96,2.9,44.7,43.0,33.9,0.319,0.324,-0.000
2025-01-02T08:00,38.2,84,33.8,0,0.000,0.000,0.000,0.000,1008.2,0.000,55118.109,2,0.13,3.3,8.3,118,128,4.9,44.4,42.2,33.4,0.320,0.324,0.000
2025-01-02T09:00,37.7,84,33.3,0,0.000,0.000,0.000,0.000,1008.3,0.000,55774.277,1,0.12,2.8,10.1,72,115,6.0,43.8,41.5,32.7,0.320,0.324,0.000
2025-01-02T10:00,37.4,85,33.3,0,0.000,0.000,0.000,0.000,1007.9,0.000,53805.773,0,0.11,2.8,9.9,119,141,6.0,43.4,40.9,32.3,0.321,0.325,0.000
2025-01-02T11:00,37.5,84,33.1,0,0.000,0.000,0.000,0.000,1007.8,0.000,55118.109,0,0.12,3.9,8.3,80,142,5.1,43.1,40.4,31.6,0.321,0.325,0.000
2025-01-02T12:00,37.4,88,34.2,0,0.000,0.000,0.000,0.000,1008.1,0.000,49540.684,1,0.09,2.9,6.0,81,124,4.5,43.2,39.9,31.8,0.322,0.325,0.000
2025-01-02T13:00,37.2,89,34.3,0,0.000,0.000,0.000,0.000,1008.3,0.000,48884.516,1,0.08,1.8,5.4,97,114,4.5,43.0,39.5,31.7,0.322,0.325,0.000
2025-01-02T14:00,37.7,91,35.3,0,0.000,0.000,0.000,0.000,1008.6,0.000,46916.012,0,0.07,1.5,8.1,117,138,5.1,42.9,39.3,33.3,0.323,0.326,0.000
2025-01-02T15:00,42.0,87,38.4,0,0.000,0.000,0.000,0.000,1008.9,0.000,50196.852,0,0.12,4.2,8.7,106,132,8.9,44.2,39.8,42.6,0.323,0.326,0.000
2025-01-02T16:00,46.8,84,42.2,0,0.000,0.000,0.000,0.000,1009.6,0.000,54790.027,1,0.17,5.0,5.0,144,144,11.9,46.5,42.4,52.5,0.322,0.326,0.000
2025-01-02T17:00,51.3,77,44.3,0,0.000,0.000,0.000,0.000,1009.3,0.000,66272.969,5,0.30,7.1,8.0,156,157,13.2,49.1,45.9,58.5,0.321,0.326,0.000
2025-01-02T18:00,55.0,69,45.1,0,0.000,0.000,0.000,0.000,1008.8,0.000,81036.742,3,0.46,5.1,5.3,165,165,8.9,52.4,49.8,63.9,0.318,0.326,0.000
2025-01-02T19:00,57.8,61,44.5,0,0.000,0.000,0.000,0.000,1007.0,0.000,97440.945,9,0.64,6.7,7.9,166,172,10.1,54.9,52.8,66.1,0.316,0.325,0.000
2025-01-02T20:00,59.1,58,44.3,0,0.000,0.000,0.000,0.000,1006.1,0.000,102034.125,16,0.72,6.9,8.5,161,166,11.2,56.7,55.2,66.6,0.313,0.324,0.000
2025-01-02T21:00,59.0,57,43.8,0,0.000,0.000,0.000,0.000,1005.8,0.000,101706.039,8,0.73,6.2,8.1,154,161,9.6,58.0,56.8,64.6,0.310,0.322,0.000
2025-01-02T22:00,58.4,59,44.1,0,0.000,0.000,0.000,0.000,1005.5,0.000,99081.367,39,0.68,6.5,9.5,158,161,11.2,58.6,57.6,60.7,0.309,0.321,0.000
2025-01-02T23:00,57.7,55,41.6,0,0.000,0.000,0.000,0.000,1005.4,0.000,109580.055,9,0.73,6.0,9.4,153,152,11.0,58.4,57.2,55.8,0.308,0.320,0.000
2025-01-03T00:00,54.4,62,41.7,0,0.000,0.000,0.000,0.000,1005.5,0.000,93175.852,13,0.55,4.1,11.5,158,168,11.4,56.2,55.3,50.4,0.309,0.320,0.000
2025-01-03T01:00,51.6,69,41.8,0,0.000,0.000,0.000,0.000,1006.1,0.000,77427.820,0,0.40,1.1,9.1,127,163,6.5,54.7,53.8,48.3,0.309,0.320,-0.000
2025-01-03T02:00,49.7,75,42.1,0,0.000,0.000,0.000,0.000,1006.9,0.000,67585.305,0,0.30,3.5,4.3,40,90,3.8,53.5,52.3,46.1,0.310,0.319,0.000
2025-01-03T03:00,48.5,78,41.9,0,0.000,0.000,0.000,0.000,1007.9,0.000,61023.621,0,0.26,4.2,6.8,36,63,6.9,52.5,50.8,44.5,0.311,0.319,-0.000
2025-01-03T04:00,48.1,76,40.9,0,0.000,0.000,0.000,0.000,1008.7,0.000,64960.629,0,0.28,0.5,7.4,153,74,5.1,51.8,49.6,43.2,0.312,0.319,-0.000
2025-01-03T05:00,46.4,75,38.9,0,0.000,0.000,0.000,0.000,1009.1,0.000,66601.047,0,0.27,4.1,9.8,99,107,8.3,51.3,48.5,42.1,0.313,0.319,-0.000
2025-01-03T06:00,45.1,81,39.6,0,0.000,0.000,0.000,0.000,1009.1,0.000,56758.531,0,0.19,3.0,7.9,42,82,7.2,50.8,47.4,41.0,0.314,0.319,-0.000
2025-01-03T07:00,43.6,87,40.0,0,0.000,0.000,0.000,0.000,1009.0,0.000,49540.684,6,0.13,2.5,5.7,175,101,3.8,50.8,46.5,39.9,0.314,0.319,-0.000
2025-01-03T08:00,43.0,85,38.8,0,0.000,0.000,0.000,0.000,1009.2,0.000,51509.188,3,0.14,2.0,9.5,84,66,8.3,50.8,45.7,39.1,0.315,0.319,-0.000
2025-01-03T09:00,41.7,86,37.8,0,0.000,0.000,0.000,0.000,1009.7,0.000,48556.430,2,0.13,3.6,9.6,60,53,7.6,50.6,45.0,38.8,0.316,0.320,-0.000
2025-01-03T10:00,40.9,89,37.9,0,0.000,0.000,0.000,0.000,1010.0,0.000,41666.668,20,0.10,2.7,11.2,189,61,7.4,50.1,44.4,38.4,0.316,0.320,-0.000
2025-01-03T11:00,41.8,85,37.6,0,0.000,0.000,0.000,0.000,1009.8,0.000,43963.254,6,0.14,2.9,6.2,39,71,3.4,49.4,44.0,37.8,0.317,0.320,-0.000
2025-01-03T12:00,40.8,87,37.3,0,0.000,0.000,0.000,0.000,1010.4,0.000,45275.590,4,0.11,3.6,7.3,47,67,6.5,49.0,43.7,37.9,0.317,0.320,-0.000
2025-01-03T13:00,40.8,88,37.5,0,0.000,0.000,0.000,0.000,1011.2,0.000,43307.086,5,0.10,4.0,6.4,308,10,5.4,48.3,43.3,37.3,0.317,0.321,0.000
2025-01-03T14:00,41.3,91,38.8,0,0.000,0.000,0.000,0.000,1011.7,0.000,43963.254,2,0.08,3.8,9.1,306,11,6.7,47.8,42.8,37.8,0.318,0.321,-0.000
2025-01-03T15:00,47.3,84,42.7,0,0.000,0.000,0.000,0.000,1011.9,0.000,52821.523,3,0.18,1.8,8.3,76,57,8.5,48.1,43.3,46.8,0.318,0.321,0.000
2025-01-03T16:00,52.6,76,45.3,0,0.000,0.000,0.000,0.000,1012.8,0.000,65944.883,4,0.33,4.2,5.4,65,71,10.3,49.9,46.0,56.7,0.318,0.321,0.000
2025-01-03T17:00,56.5,67,45.7,0,0.000,0.000,0.000,0.000,1013.2,0.000,81364.828,10,0.51,4.2,5.4,58,60,9.2,51.9,49.5,62.0,0.316,0.321,0.000
2025-01-03T18:00,60.0,61,46.5,0,0.000,0.000,0.000,0.000,1011.8,0.000,93832.023,3,0.69,7.9,9.7,85,83,13.0,54.8,53.2,66.5,0.313,0.321,0.000
2025-01-03T19:00,61.2,58,46.3,0,0.000,0.000,0.000,0.000,1010.7,0.000,100393.703,5,0.77,6.9,8.9,92,90,9.4,57.0,56.1,68.4,0.310,0.320,0.000
2025-01-03T20:00,62.9,57,47.4,0,0.000,0.000,0.000,0.000,1009.8,0.000,103018.375,4,0.84,4.7,5.4,107,107,7.4,58.7,58.3,68.5,0.307,0.319,0.000
2025-01-03T21:00,64.0,56,48.0,0,0.000,0.000,0.000,0.000,1009.1,0.000,103346.461,9,0.90,4.1,4.4,135,131,6.5,59.8,59.7,67.0,0.305,0.318,0.000
2025-01-03T22:00,64.1,52,46.1,0,0.000,0.000,0.000,0.000,1008.7,0.000,116797.898,3,0.98,2.7,3.5,125,117,5.6,60.1,60.2,63.5,0.303,0.317,0.000
2025-01-03T23:00,63.1,53,45.7,0,0.000,0.000,0.000,0.000,1008.1,0.000,115157.484,0,0.93,2.4,3.4,112,113,4.7,59.9,59.5,57.8,0.302,0.316,0.000
2025-01-04T00:00,60.4,56,44.6,0,0.000,0.000,0.000,0.000,1008.3,0.000,106955.383,3,0.79,0.2,1.9,90,144,4.0,60.1,58.4,52.2,0.294,0.307,-0.000
2025-01-04T01:00,60.4,57,45.1,0,0.000,0.000,0.000,0.000,1008.2,0.000,105643.047,7,0.77,2.2,3.3,143,164,3.1,58.9,56.2,50.5,0.294,0.306,-0.000
2025-01-04T02:00,57.6,62,44.6,0,0.000,0.000,0.000,0.000,1008.1,0.000,93175.852,96,0.62,4.7,4.9,98,106,4.9,57.4,54.7,51.5,0.295,0.306,-0.000
2025-01-04T03:00,58.7,65,47.0,0,0.000,0.000,0.000,0.000,1008.1,0.000,85301.836,93,0.59,4.0,8.3,52,76,6.3,56.1,53.9,51.6,0.295,0.305,-0.000
2025-01-04T04:00,58.6,64,46.5,0,0.000,0.000,0.000,0.000,1008.1,0.000,87598.430,100,0.61,2.7,3.4,99,90,4.7,54.8,53.3,51.4,0.296,0.305,0.000
2025-01-04T05:00,57.7,63,45.2,0,0.000,0.000,0.000,0.000,1007.9,0.000,90223.102,100,0.60,5.1,5.7,113,99,5.6,53.9,53.0,50.9,0.296,0.305,0.000
2025-01-04T06:00,57.7,62,44.8,0,0.000,0.000,0.000,0.000,1007.4,0.000,91535.438,100,0.62,6.0,12.5,121,112,15.7,53.8,54.4,54.1,0.295,0.305,0.000
2025-01-04T07:00,56.6,68,46.1,0,0.000,0.000,0.000,0.000,1006.8,0.000,78412.070,100,0.50,8.1,14.9,114,116,15.0,53.9,54.2,53.2,0.295,0.304,0.000
2025-01-04T08:00,56.8,68,46.3,0,0.000,0.000,0.000,0.000,1006.5,0.000,79396.328,99,0.50,6.7,14.6,111,117,19.0,54.2,53.9,52.6,0.295,0.304,0.000
2025-01-04T09:00,56.2,69,46.2,0,0.000,0.000,0.000,0.000,1006.2,0.000,77427.820,49,0.48,7.2,15.3,112,121,15.4,54.2,53.7,52.5,0.295,0.304,0.000
2025-01-04T10:00,55.6,76,48.1,0,0.000,0.000,0.000,0.000,1005.6,0.000,62992.125,69,0.36,6.2,13.2,120,132,18.6,53.8,53.5,52.5,0.295,0.304,0.000
2025-01-04T11:00,56.3,71,47.0,2,0.000,0.000,0.000,0.000,1005.3,0.000,73490.812,100,0.45,8.7,16.8,125,130,21.7,53.3,53.4,52.3,0.295,0.304,0.000
2025-01-04T12:00,55.9,72,47.0,3,0.000,0.000,0.000,0.000,1005.0,0.000,70209.977,99,0.43,6.4,11.4,129,126,20.1,53.2,54.1,53.6,0.295,0.303,0.000
2025-01-04T13:00,54.7,81,49.0,3,0.000,0.000,0.000,0.000,1004.8,0.000,57414.699,94,0.28,5.6,13.1,124,134,18.8,53.0,54.0,52.8,0.295,0.303,0.000
2025-01-04T14:00,54.7,78,48.0,0,0.000,0.000,0.000,0.000,1004.8,0.000,61679.789,16,0.32,7.2,14.4,129,127,23.3,52.7,53.9,53.8,0.294,0.303,0.000
2025-01-04T15:00,55.9,74,47.7,0,0.000,0.000,0.000,0.000,1004.5,0.000,65288.715,94,0.40,9.0,14.4,132,134,25.9,53.4,54.1,55.7,0.294,0.303,0.000
2025-01-04T16:00,56.9,73,48.4,0,0.000,0.000,0.000,0.000,1004.4,0.000,68569.555,75,0.43,9.3,15.3,136,141,23.3,54.1,55.1,59.6,0.294,0.303,0.000
2025-01-04T17:00,60.4,68,49.8,0,0.000,0.000,0.000,0.000,1004.0,0.000,76443.570,100,0.58,9.8,14.8,135,141,20.4,55.2,56.7,63.2,0.293,0.302,0.000
2025-01-04T18:00,62.2,66,50.7,0,0.000,0.000,0.000,0.000,1003.1,0.000,80052.492,99,0.65,9.9,14.5,142,143,20.8,56.4,58.3,65.7,0.292,0.302,0.000
2025-01-04T19:00,61.8,69,51.5,0,0.000,0.000,0.000,0.000,1001.1,0.000,76443.570,99,0.58,7.4,10.1,131,131,23.7,58.3,59.9,65.3,0.290,0.301,0.000
2025-01-04T20:00,66.3,62,52.9,1,0.000,0.000,0.000,0.000,999.4,0.000,90223.102,100,0.84,10.3,14.2,138,142,23.5,60.9,60.5,64.0,0.289,0.301,0.000
2025-01-04T21:00,67.1,62,53.7,0,0.000,0.000,0.000,0.000,998.1,0.000,90879.266,100,0.86,9.7,15.0,142,145,21.9,63.4,60.9,64.8,0.289,0.300,0.000
2025-01-04T22:00,67.3,67,56.0,0,0.000,0.000,0.000,0.000,997.5,0.000,79396.328,99,0.75,9.6,14.2,147,150,21.5,62.2,61.1,62.5,0.288,0.300,0.000
2025-01-04T23:00,66.1,69,55.6,0,0.000,0.000,0.000,0.000,997.3,0.000,75459.320,100,0.68,9.2,15.9,141,148,21.0,60.7,60.8,61.9,0.288,0.300,0.000
2025-01-05T00:00,64.9,75,56.8,0,0.000,0.000,0.000,0.000,996.7,0.000,64304.461,100,0.53,11.1,17.3,138,140,20.4,60.7,60.8,61.0,0.284,0.295,0.000
2025-01-05T01:00,63.4,82,57.8,1,0.000,0.000,0.000,0.000,996.2,0.000,54461.941,100,0.36,11.6,19.0,139,143,24.6,59.8,60.4,60.6,0.285,0.295,0.000
2025-01-05T02:00,62.2,86,58.0,1,0.000,0.000,0.000,0.000,995.9,0.000,48884.516,100,0.27,11.9,19.3,137,142,27.1,59.1,60.1,60.6,0.285,0.294,0.000
2025-01-05T03:00,61.2,91,58.5,5,0.000,0.000,0.000,0.000,995.0,0.000,42979.004,100,0.17,12.1,19.7,141,145,29.5,59.8,59.9,60.6,0.286,0.294,0.000
2025-01-05T04:00,61.3,93,59.3,11,0.000,0.000,0.000,0.000,994.2,0.000,41338.582,100,0.13,13.9,23.6,143,147,30.9,60.7,59.8,60.5,0.287,0.294,0.000
2025-01-05T05:00,61.7,93,59.7,14,0.000,0.000,0.000,0.000,993.7,0.000,41338.582,100,0.13,11.3,19.2,146,152,32.9,61.2,59.8,60.8,0.287,0.294,0.000
2025-01-05T06:00,62.4,92,60.1,13,0.004,0.004,0.000,0.000,993.0,0.000,43635.172,100,0.15,9.4,16.8,152,157,31.8,63.5,60.2,61.7,0.321,0.300,-0.000
2025-01-05T07:00,63.6,88,60.0,12,0.000,0.000,0.000,0.000,992.1,0.000,47572.180,100,0.24,8.6,15.9,159,166,31.8,63.5,60.4,62.8,0.321,0.303,-0.000
2025-01-05T08:00,65.7,86,61.4,8,0.000,0.000,0.000,0.000,991.6,0.000,50196.852,100,0.30,8.4,18.5,163,172,34.9,63.9,60.9,63.5,0.319,0.305,0.000
2025-01-05T09:00,66.7,82,61.1,3,0.000,0.000,0.000,0.000,991.5,0.000,55446.195,100,0.40,9.2,18.2,176,186,34.9,63.5,61.3,63.7,0.318,0.307,0.000
2025-01-05T10:00,67.2,79,60.5,5,0.000,0.000,0.000,0.000,991.1,0.000,60039.371,100,0.48,9.9,18.4,175,183,37.4,63.5,61.5,63.1,0.316,0.308,0.000
2025-01-05T11:00,66.3,88,62.6,4,0.000,0.000,0.000,0.000,991.0,0.000,47900.262,100,0.26,9.4,16.2,185,186,30.9,63.4,61.6,63.3,0.315,0.309,0.000
2025-01-05T12:00,67.2,79,60.5,3,0.000,0.000,0.000,0.000,991.3,0.000,60695.539,100,0.48,9.6,18.9,202,206,39.4,64.8,62.6,64.1,0.314,0.310,0.000
2025-01-05T13:00,66.3,78,59.2,24,0.004,0.004,0.000,0.000,992.0,0.000,63976.379,100,0.49,7.5,17.1,207,211,33.6,64.4,62.6,63.7,0.373,0.316,0.000
2025-01-05T14:00,56.2,78,49.4,50,0.000,0.000,0.000,0.000,993.8,0.000,64632.547,94,0.34,18.7,27.0,304,296,26.8,57.2,62.3,62.7,0.376,0.328,0.000
2025-01-05T15:00,47.3,74,39.4,8,0.000,0.000,0.000,0.000,996.1,0.000,71522.312,15,0.29,18.0,27.3,301,301,29.5,47.0,60.4,52.3,0.366,0.335,0.000
2025-01-05T16:00,45.0,71,36.1,0,0.000,0.000,0.000,0.000,997.2,0.000,78412.070,32,0.30,16.3,26.6,300,302,28.2,44.9,58.0,52.7,0.360,0.339,0.000
2025-01-05T17:00,44.3,64,32.9,0,0.000,0.000,0.000,0.000,998.6,0.000,91863.516,26,0.36,16.6,24.9,302,303,31.1,43.5,56.9,54.5,0.355,0.341,0.000
2025-01-05T18:00,44.3,56,29.6,0,0.000,0.000,0.000,0.000,999.1,0.000,109251.969,10,0.44,19.2,30.6,306,306,31.1,40.9,56.1,54.5,0.351,0.344,0.000
2025-01-05T19:00,43.5,52,27.1,0,0.000,0.000,0.000,0.000,999.1,0.000,116141.734,16,0.46,19.7,30.6,305,306,32.0,39.8,56.0,53.9,0.346,0.343,0.000
2025-01-05T20:00,43.7,49,25.8,0,0.000,0.000,0.000,0.000,999.3,0.000,124671.914,18,0.49,19.3,30.2,307,309,31.3,38.9,55.7,52.0,0.342,0.342,0.000
2025-01-05T21:00,42.6,45,22.8,0,0.000,0.000,0.000,0.000,999.8,0.000,139763.781,5,0.51,17.9,28.6,307,309,31.5,38.7,54.9,49.7,0.338,0.340,0.000
2025-01-05T22:00,41.3,47,22.5,0,0.000,0.000,0.000,0.000,1000.6,0.000,133202.094,9,0.47,17.9,27.5,312,314,31.3,37.9,53.5,46.3,0.335,0.339,0.000
2025-01-05T23:00,38.1,47,19.7,0,0.000,0.000,0.000,0.000,1001.7,0.000,134514.438,11,0.41,17.7,28.6,314,316,30.4,36.5,51.5,41.1,0.333,0.337,0.000
2025-01-06T00:00,34.4,49,17.2,0,0.000,0.000,0.000,0.000,1003.2,0.000,125656.172,24,0.34,17.2,27.9,313,317,32.2,34.1,48.7,37.0,0.331,0.334,0.000
2025-01-06T01:00,32.3,54,17.5,0,0.000,0.000,0.000,0.000,1004.6,0.000,111220.477,4,0.28,19.0,30.1,319,321,32.0,31.7,46.3,35.1,0.330,0.333,0.000
2025-01-06T02:00,30.5,59,17.8,0,0.000,0.000,0.000,0.000,1005.9,0.000,99409.453,25,0.24,16.6,26.8,324,323,31.1,29.0,44.3,33.2,0.329,0.332,0.000
2025-01-06T03:00,29.6,57,16.2,0,0.000,0.000,0.000,0.000,1006.7,0.000,104658.797,3,0.24,14.1,23.4,319,322,28.6,26.5,42.7,31.5,0.328,0.331,-0.000
2025-01-06T04:00,28.9,58,15.9,0,0.000,0.000,0.000,0.000,1007.6,0.000,101049.867,7,0.23,14.6,23.9,320,322,27.1,25.5,41.3,30.4,0.327,0.330,0.000
2025-01-06T05:00,27.6,59,15.1,0,0.000,0.000,0.000,0.000,1008.1,0.000,96456.695,28,0.21,15.2,25.1,317,321,26.4,24.8,40.0,29.4,0.327,0.329,0.000
2025-01-06T06:00,26.7,62,15.4,0,0.000,0.000,0.000,0.000,1008.6,0.000,90223.102,52,0.19,14.5,24.0,323,325,25.3,25.4,38.9,28.6,0.326,0.328,-0.000
2025-01-06T07:00,24.7,65,14.6,0,0.000,0.000,0.000,0.000,1008.9,0.000,84317.586,6,0.16,13.1,22.2,317,319,26.2,25.2,38.2,27.9,0.325,0.327,-0.000
2025-01-06T08:00,24.1,65,14.0,0,0.000,0.000,0.000,0.000,1009.4,0.000,84973.758,26,0.15,13.3,22.0,319,322,23.5,25.2,37.6,27.4,0.324,0.327,-0.000
2025-01-06T09:00,23.5,69,14.9,0,0.000,0.000,0.000,0.000,1009.7,0.000,76443.570,4,0.13,11.9,20.2,316,320,23.7,24.9,37.0,27.1,0.324,0.326,-0.000
2025-01-06T10:00,24.1,70,15.7,0,0.000,0.000,0.000,0.000,1010.4,0.000,73818.898,11,0.13,13.1,20.9,314,318,24.4,24.6,36.4,26.5,0.323,0.326,-0.000
2025-01-06T11:00,22.5,71,14.5,0,0.000,0.000,0.000,0.000,1010.9,0.000,72506.562,37,0.12,13.5,21.2,313,315,23.3,24.3,35.8,26.2,0.323,0.325,-0.000
2025-01-06T12:00,21.7,71,13.8,0,0.000,0.000,0.000,0.000,1011.9,0.000,71850.391,6,0.12,11.9,20.1,322,322,23.7,23.2,34.9,25.7,0.322,0.325,-0.000
2025-01-06T13:00,21.7,70,13.5,0,0.000,0.000,0.000,0.000,1012.3,0.000,73818.898,28,0.12,11.2,19.5,325,327,23.3,22.9,34.5,25.4,0.321,0.325,-0.000
2025-01-06T14:00,21.9,72,14.3,0,0.000,0.000,0.000,0.000,1012.7,0.000,69881.891,15,0.11,12.5,20.8,329,330,24.2,22.9,34.1,25.3,0.321,0.324,-0.000
