time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),precipitation_probability (%),precipitation (inch),rain (inch),showers (inch),snowfall (inch),surface_pressure (hPa),snow_depth (ft),visibility (ft),cloud_cover (%),vapour_pressure_deficit (kPa),wind_speed_10m (mp/h),wind_speed_80m (mp/h),wind_direction_10m (°),wind_direction_80m (°),wind_gusts_10m (mp/h),temperature_80m (°F),soil_temperature_6cm (°F),soil_temperature_0cm (°F),soil_moisture_0_to_1cm (m³/m³),soil_moisture_1_to_3cm (m³/m³),evapotranspiration (inch)
2020-01-05T03:00,44.1,29,13.8,NaN,0.000,0.000,0.000,0.000,833.2,0.000,210629.922,0,0.70,1.1,8.7,127,359,2.5,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-05T04:00,42.5,29,12.5,NaN,0.000,0.000,0.000,0.000,834.5,0.000,209317.594,0,0.66,3.6,15.2,313,300,8.3,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-05T05:00,43.6,30,14.2,NaN,0.000,0.000,0.000,0.000,835.1,0.000,203083.984,0,0.68,7.9,19.3,241,264,11.4,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-05T06:00,41.4,29,11.4,NaN,0.000,0.000,0.000,0.000,833.8,0.000,209317.594,0,0.63,2.9,11.9,231,275,5.8,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-05T07:00,39.6,34,13.5,NaN,0.000,0.000,0.000,0.000,833.3,0.000,181758.531,0,0.55,1.6,3.8,326,360,2.7,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-05T08:00,39.6,34,13.5,NaN,0.000,0.000,0.000,0.000,834.3,0.000,182414.703,0,0.55,3.2,10.6,352,35,6.5,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-05T09:00,38.6,37,14.5,NaN,0.000,0.000,0.000,0.000,836.0,0.000,172572.188,0,0.50,1.1,11.5,349,27,6.3,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-05T10:00,37.1,38,13.8,NaN,0.000,0.000,0.000,0.000,837.0,0.000,166994.750,0,0.47,3.2,8.1,78,19,6.0,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-05T11:00,36.2,41,14.8,NaN,0.000,0.000,0.000,0.000,836.7,0.000,155183.734,0,0.43,2.9,9.5,99,47,6.5,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-05T12:00,35.1,41,13.7,NaN,0.000,0.000,0.000,0.000,836.9,0.000,152887.141,0,0.41,3.5,16.1,125,66,8.7,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-05T13:00,31.9,45,12.9,NaN,0.000,0.000,0.000,0.000,836.1,0.000,139107.609,0,0.34,8.6,16.4,149,95,12.3,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-05T14:00,29.2,55,15.0,NaN,0.000,0.000,0.000,0.000,835.7,0.000,109251.969,0,0.25,4.3,13.1,159,107,12.8,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-05T15:00,28.2,64,17.6,NaN,0.000,0.000,0.000,0.000,835.9,0.000,86942.258,0,0.19,4.4,13.6,150,136,13.4,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-05T16:00,33.3,53,18.0,NaN,0.000,0.000,0.000,0.000,838.4,0.000,112204.727,1,0.30,6.9,10.4,111,113,16.1,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-05T17:00,37.2,45,17.8,NaN,0.000,0.000,0.000,0.000,840.3,0.000,132874.016,0,0.41,10.9,15.2,122,120,17.7,NaN,NaN,NaN,NaN,NaN,0.000
2020-01-05T18:00,39.3,42,18.1,NaN,0.000,0.000,0.000,0.000,839.5,0.000,145013.125,0,0.47,11.9,16.9,94,97,18.8,NaN,NaN,NaN,NaN,NaN,0.000
2020-01-05T19:00,40.7,41,18.8,NaN,0.000,0.000,0.000,0.000,838.3,0.000,146653.547,0,0.51,11.2,15.0,90,92,17.0,NaN,NaN,NaN,NaN,NaN,0.000
2020-01-05T20:00,42.4,39,19.2,NaN,0.000,0.000,0.000,0.000,837.8,0.000,154527.562,0,0.56,10.9,14.8,75,76,16.8,NaN,NaN,NaN,NaN,NaN,0.000
2020-01-05T21:00,44.7,34,18.0,NaN,0.000,0.000,0.000,0.000,837.4,0.000,178149.609,0,0.66,9.2,12.0,58,61,13.4,NaN,NaN,NaN,NaN,NaN,0.000
2020-01-05T22:00,46.6,30,16.8,NaN,0.000,0.000,0.000,0.000,837.7,0.000,200459.312,0,0.76,4.8,7.4,77,90,10.3,NaN,NaN,NaN,NaN,NaN,0.000
2020-01-05T23:00,42.2,35,16.4,NaN,0.000,0.000,0.000,0.000,835.3,0.000,175196.859,4,0.59,4.3,5.4,276,300,9.6,NaN,NaN,NaN,NaN,NaN,0.000
2020-01-06T00:00,36.1,48,18.3,NaN,0.000,0.000,0.000,0.000,832.9,0.000,129921.258,0,0.38,4.3,3.4,189,247,4.3,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-06T01:00,31.7,55,17.4,NaN,0.000,0.000,0.000,0.000,832.0,0.000,108267.719,0,0.27,7.0,9.2,261,313,8.9,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-06T02:00,30.3,56,16.5,NaN,0.000,0.000,0.000,0.000,832.1,0.000,105971.133,0,0.25,6.1,10.0,274,304,11.4,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-06T03:00,27.9,56,14.2,NaN,0.000,0.000,0.000,0.000,833.0,0.000,105971.133,0,0.23,7.9,1.8,148,76,8.1,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-06T04:00,24.2,63,13.4,NaN,0.000,0.000,0.000,0.000,832.3,0.000,89566.930,0,0.16,6.5,5.2,153,130,7.8,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-06T05:00,23.9,60,12.0,NaN,0.000,0.000,0.000,0.000,831.7,0.000,95472.445,0,0.18,5.0,1.8,188,173,5.4,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-06T06:00,24.3,59,12.0,NaN,0.000,0.000,0.000,0.000,832.8,0.000,99409.453,0,0.18,4.6,1.7,157,67,4.7,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-06T07:00,24.9,59,12.6,NaN,0.000,0.000,0.000,0.000,833.3,0.000,98753.281,0,0.19,6.9,7.9,199,225,8.5,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-06T08:00,26.7,53,11.8,NaN,0.000,0.000,0.000,0.000,834.0,0.000,113188.977,0,0.23,8.5,15.9,256,268,10.5,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-06T09:00,26.5,41,6.0,NaN,0.000,0.000,0.000,0.000,834.4,0.000,155183.734,0,0.29,5.8,14.0,257,292,7.8,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-06T10:00,27.6,34,2.8,NaN,0.000,0.000,0.000,0.000,835.5,0.000,183727.031,0,0.34,8.3,16.5,270,295,11.0,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-06T11:00,26.9,31,0.2,NaN,0.000,0.000,0.000,0.000,835.5,0.000,198162.734,0,0.34,5.6,14.6,277,299,9.6,NaN,NaN,NaN,NaN,NaN,-0.000
2020-01-06T12:00,26.4,31,-0.2,NaN,0.000,0.000,0.000,0.000,836.0,0.000,199803.156,1,0.34,6.0,14.0,270,301,9.4,NaN,NaN,NaN,NaN,NaN,-0.000
