time,temperature_2m (°F),relative_humidity_2m (%),dew_point_2m (°F),precipitation_probability (%),precipitation (inch),rain (inch),showers (inch),snowfall (inch),surface_pressure (hPa),snow_depth (ft),visibility (ft),cloud_cover (%),vapour_pressure_deficit (kPa),wind_speed_10m (mp/h),wind_speed_80m (mp/h),wind_direction_10m (°),wind_direction_80m (°),wind_gusts_10m (mp/h),temperature_80m (°F),soil_temperature_6cm (°F),soil_temperature_0cm (°F),soil_moisture_0_to_1cm (m³/m³),soil_moisture_1_to_3cm (m³/m³),evapotranspiration (inch)
2025-01-03T04:00,24.5,80,19.2,8,0.000,0.000,0.000,0.000,987.8,0.000,60039.371,99,0.09,3.5,8.9,225,233,15.9,24.9,31.0,27.3,0.237,0.238,-0.000
2025-01-03T05:00,24.3,80,19.0,9,0.000,0.000,0.000,0.000,987.4,0.000,59383.203,48,0.09,4.0,11.5,199,217,17.0,25.3,30.9,27.1,0.237,0.238,-0.000
2025-01-03T06:00,23.8,82,19.1,12,0.000,0.000,0.000,0.000,986.7,0.000,56102.363,100,0.08,4.3,13.6,227,237,19.2,24.4,30.9,27.3,0.237,0.238,0.000
2025-01-03T07:00,24.9,83,20.5,11,0.000,0.000,0.000,0.000,986.5,0.000,56758.531,100,0.08,4.5,12.7,261,256,19.2,23.7,30.7,27.4,0.237,0.237,0.000
2025-01-03T08:00,25.1,89,22.3,12,0.000,0.000,0.000,0.000,986.4,0.000,46587.926,85,0.05,4.5,11.5,276,276,21.5,23.1,30.5,27.2,0.237,0.237,-0.000
2025-01-03T09:00,24.3,87,21.0,16,0.000,0.000,0.000,0.000,986.2,0.000,49868.766,99,0.06,5.9,12.9,281,290,19.9,22.5,30.4,27.0,0.237,0.237,-0.000
2025-01-03T10:00,23.6,85,19.8,11,0.000,0.000,0.000,0.000,985.9,0.000,53477.691,100,0.07,7.8,15.1,294,297,21.5,22.0,30.2,26.5,0.237,0.237,0.000
2025-01-03T11:00,23.4,80,18.1,4,0.000,0.000,0.000,0.000,985.6,0.000,60367.453,99,0.09,8.0,15.4,288,294,20.4,21.8,30.0,25.9,0.236,0.237,0.000
2025-01-03T12:00,21.8,81,16.9,4,0.000,0.000,0.000,0.000,986.0,0.000,57742.781,99,0.08,9.3,17.1,294,299,23.9,21.8,29.8,25.8,0.236,0.237,0.000
2025-01-03T13:00,22.4,84,18.3,7,0.000,0.000,0.000,0.000,986.0,0.000,54133.859,100,0.07,9.7,17.8,293,295,25.3,21.5,29.4,25.7,0.236,0.237,0.000
2025-01-03T14:00,21.7,84,17.7,3,0.000,0.000,0.000,0.000,986.1,0.000,54790.027,94,0.06,9.9,18.5,293,295,27.3,21.8,29.1,25.9,0.236,0.237,0.000
2025-01-03T15:00,22.4,84,18.3,1,0.000,0.000,0.000,0.000,986.4,0.000,54133.859,79,0.07,10.9,18.0,285,291,25.9,22.6,29.0,26.8,0.236,0.237,0.000
2025-01-03T16:00,24.2,82,19.5,0,0.000,0.000,0.000,0.000,987.3,0.000,59055.117,37,0.08,11.6,19.2,285,291,25.1,23.4,29.0,28.0,0.235,0.237,0.000
2025-01-03T17:00,25.4,74,18.3,0,0.000,0.000,0.000,0.000,986.8,0.000,74475.062,99,0.12,13.2,22.0,286,292,23.5,23.8,29.1,29.1,0.235,0.236,0.000
2025-01-03T18:00,25.5,69,16.8,0,0.000,0.000,0.000,0.000,986.9,0.000,83661.414,100,0.15,14.5,23.8,287,292,25.9,23.6,29.3,28.9,0.235,0.236,0.000
2025-01-03T19:00,25.6,71,17.5,1,0.000,0.000,0.000,0.000,987.0,0.000,78740.156,99,0.14,13.8,22.3,279,286,24.6,23.1,29.4,28.5,0.235,0.236,0.000
2025-01-03T20:00,25.3,61,13.8,2,0.000,0.000,0.000,0.000,987.2,0.000,99737.531,77,0.18,13.6,21.8,283,289,23.5,22.7,29.5,28.2,0.235,0.236,0.000
2025-01-03T21:00,24.8,64,14.3,0,0.000,0.000,0.000,0.000,987.8,0.000,92847.773,42,0.16,12.9,20.4,278,285,23.0,22.1,29.5,27.3,0.235,0.236,0.000
2025-01-03T22:00,22.9,69,14.3,0,0.000,0.000,0.000,0.000,988.3,0.000,78740.156,99,0.13,12.5,21.8,273,280,25.9,21.5,29.3,26.1,0.234,0.235,0.000
2025-01-03T23:00,22.9,66,13.2,0,0.000,0.000,0.000,0.000,988.6,0.000,85958.008,98,0.14,13.8,22.3,277,281,26.8,20.8,29.1,25.1,0.234,0.235,0.000
2025-01-04T00:00,22.2,68,13.2,0,0.000,0.000,0.000,0.000,989.0,0.000,79724.406,39,0.13,12.8,21.4,272,277,25.9,20.1,29.0,25.5,0.234,0.235,0.000
2025-01-04T01:00,21.4,74,14.4,0,0.000,0.000,0.000,0.000,989.1,0.000,69553.805,28,0.10,12.6,20.7,276,280,26.8,20.1,28.6,25.0,0.233,0.235,0.000
2025-01-04T02:00,21.3,70,13.0,0,0.000,0.000,0.000,0.000,989.3,0.000,75787.398,63,0.12,13.9,23.2,281,283,28.4,19.8,28.3,24.5,0.233,0.235,0.000
2025-01-04T03:00,20.4,68,11.5,0,0.000,0.000,0.000,0.000,989.0,0.000,81364.828,4,0.12,11.6,21.1,286,289,30.2,19.6,28.2,23.6,0.233,0.235,0.000
2025-01-04T04:00,20.4,62,9.4,0,0.000,0.000,0.000,0.000,989.0,0.000,93832.023,99,0.14,13.2,22.6,274,278,32.2,19.9,27.7,23.0,0.233,0.235,0.000
2025-01-04T05:00,20.6,61,9.2,0,0.000,0.000,0.000,0.000,988.8,0.000,95144.359,99,0.15,12.3,21.3,273,278,28.9,19.5,27.4,22.9,0.233,0.234,0.000
2025-01-04T06:00,19.8,70,11.6,0,0.000,0.000,0.000,0.000,988.3,0.000,76115.484,10,0.11,10.5,19.1,274,284,25.5,18.3,27.2,23.0,0.232,0.234,0.000
2025-01-04T07:00,19.4,69,10.9,0,0.000,0.000,0.000,0.000,988.2,0.000,79068.242,38,0.11,11.8,21.9,281,288,30.0,17.5,27.0,22.9,0.232,0.234,0.000
2025-01-04T08:00,19.5,60,7.9,0,0.000,0.000,0.000,0.000,988.7,0.000,97769.031,32,0.15,11.8,20.7,289,294,27.1,16.8,26.8,22.5,0.232,0.234,0.000
2025-01-04T09:00,19.1,60,7.5,0,0.000,0.000,0.000,0.000,989.1,0.000,99081.367,37,0.14,13.9,24.4,289,293,30.6,16.3,26.5,22.5,0.232,0.234,0.000
2025-01-04T10:00,19.0,57,6.2,0,0.000,0.000,0.000,0.000,989.3,0.000,105643.047,45,0.15,13.9,23.1,298,298,30.2,15.9,26.4,22.0,0.232,0.234,0.000
2025-01-04T11:00,18.5,58,6.2,0,0.000,0.000,0.000,0.000,989.7,0.000,103018.375,53,0.15,11.8,19.0,292,295,23.0,15.8,26.2,21.2,0.231,0.234,0.000
2025-01-04T12:00,18.1,61,6.9,0,0.000,0.000,0.000,0.000,989.9,0.000,95144.359,81,0.13,11.8,19.5,291,292,22.8,15.5,26.3,21.2,0.232,0.234,0.000
2025-01-04T13:00,18.1,57,5.4,0,0.000,0.000,0.000,0.000,990.2,0.000,105971.133,99,0.15,11.1,18.6,295,296,22.8,15.2,25.9,21.0,0.232,0.234,-0.000
2025-01-04T14:00,18.3,66,8.9,0,0.000,0.000,0.000,0.000,990.2,0.000,80380.578,53,0.12,11.5,16.9,292,292,26.2,15.1,25.6,21.4,0.232,0.234,0.000
2025-01-04T15:00,18.8,69,10.3,1,0.000,0.000,0.000,0.000,990.8,0.000,75459.320,68,0.11,12.0,19.3,279,283,24.8,15.6,25.6,23.2,0.232,0.234,0.000
2025-01-04T16:00,20.0,65,10.1,0,0.000,0.000,0.000,0.000,991.0,0.000,84973.758,99,0.13,12.2,19.7,284,287,23.0,16.7,25.9,25.0,0.232,0.234,0.000
2025-01-04T17:00,20.8,69,12.3,1,0.000,0.000,0.000,0.000,990.6,0.000,74803.148,99,0.12,12.6,19.0,274,278,21.9,17.8,26.4,26.4,0.231,0.233,0.000
2025-01-04T18:00,21.6,66,12.0,2,0.000,0.000,0.000,0.000,990.2,0.000,80380.578,99,0.14,14.4,22.1,276,281,23.5,18.4,26.8,26.3,0.231,0.233,0.000
2025-01-04T19:00,21.9,63,11.2,2,0.000,0.000,0.000,0.000,989.8,0.000,87598.430,60,0.15,14.6,22.2,275,279,23.3,19.1,27.3,26.4,0.231,0.233,0.000
2025-01-04T20:00,21.9,61,10.5,1,0.000,0.000,0.000,0.000,989.7,0.000,91207.352,59,0.16,15.2,22.9,270,275,23.9,19.4,27.4,26.4,0.231,0.233,0.000
2025-01-04T21:00,20.8,68,11.9,4,0.000,0.000,0.000,0.000,989.6,0.000,77427.820,99,0.12,13.9,21.7,269,274,23.7,19.2,27.6,25.5,0.231,0.233,0.000
2025-01-04T22:00,19.9,71,12.1,3,0.000,0.000,0.000,0.000,989.5,0.000,75459.320,66,0.11,12.6,20.4,266,271,24.2,18.2,27.5,23.9,0.231,0.233,0.000
2025-01-04T23:00,19.2,66,9.7,1,0.000,0.000,0.000,0.000,989.5,0.000,83005.250,99,0.12,14.1,22.2,270,273,25.1,17.3,27.2,22.8,0.231,0.233,-0.000
2025-01-05T00:00,19.0,67,9.9,0,0.000,0.000,0.000,0.000,989.5,0.000,81692.914,99,0.12,10.2,17.0,279,278,20.4,16.3,27.1,22.7,0.232,0.233,-0.000
2025-01-05T01:00,19.2,71,11.4,0,0.000,0.000,0.000,0.000,989.9,0.000,73818.898,43,0.10,11.4,18.8,281,285,24.4,15.9,26.7,22.2,0.232,0.233,-0.000
2025-01-05T02:00,18.7,70,10.5,0,0.000,0.000,0.000,0.000,989.6,0.000,75787.398,49,0.11,8.6,14.4,287,289,22.4,15.9,26.4,21.8,0.232,0.233,-0.000
2025-01-05T03:00,18.8,67,9.6,0,0.000,0.000,0.000,0.000,989.6,0.000,82349.078,63,0.12,9.7,17.2,279,282,27.7,16.4,26.0,21.4,0.232,0.233,-0.000
2025-01-05T04:00,19.0,67,9.8,0,0.000,0.000,0.000,0.000,989.6,0.000,81692.914,67,0.12,7.7,15.5,277,276,25.9,16.8,25.7,21.0,0.232,0.233,-0.000
2025-01-05T05:00,18.5,66,9.0,0,0.000,0.000,0.000,0.000,989.4,0.000,82677.164,65,0.12,9.4,17.5,282,284,26.6,16.9,25.4,20.8,0.232,0.233,-0.000
2025-01-05T06:00,17.8,68,9.0,0,0.000,0.000,0.000,0.000,989.1,0.000,79724.406,1,0.11,7.6,14.6,272,276,23.7,16.4,25.2,20.5,0.232,0.233,-0.000
2025-01-05T07:00,17.3,66,7.9,0,0.000,0.000,0.000,0.000,988.6,0.000,83333.336,1,0.11,6.3,13.7,266,273,18.8,16.0,24.9,19.9,0.232,0.233,-0.000
2025-01-05T08:00,17.0,64,6.9,0,0.000,0.000,0.000,0.000,988.7,0.000,87926.508,1,0.12,7.7,17.1,278,285,21.7,15.5,24.6,19.3,0.232,0.233,-0.000
2025-01-05T09:00,16.8,63,6.4,0,0.000,0.000,0.000,0.000,988.9,0.000,90879.266,0,0.12,8.0,17.3,283,287,23.0,15.0,24.2,19.0,0.232,0.233,-0.000
2025-01-05T10:00,16.6,63,6.2,0,0.000,0.000,0.000,0.000,988.8,0.000,89895.016,47,0.12,7.9,15.9,285,290,21.7,14.8,23.9,18.6,0.232,0.233,-0.000
2025-01-05T11:00,15.9,70,7.8,0,0.000,0.000,0.000,0.000,988.9,0.000,74146.984,5,0.09,6.1,12.7,280,284,17.9,14.7,23.6,18.3,0.232,0.233,-0.000
2025-01-05T12:00,15.3,71,7.5,0,0.000,0.000,0.000,0.000,989.2,0.000,70866.141,18,0.09,5.4,10.6,277,283,17.4,14.1,23.3,18.1,0.232,0.233,-0.000
2025-01-05T13:00,15.3,76,9.1,0,0.000,0.000,0.000,0.000,989.1,0.000,65288.715,66,0.07,5.4,10.9,253,261,15.9,14.0,23.0,17.8,0.232,0.233,-0.000
2025-01-05T14:00,16.7,72,9.2,0,0.000,0.000,0.000,0.000,989.0,0.000,70209.977,4,0.09,6.7,12.7,276,278,17.4,14.1,22.8,18.5,0.232,0.233,-0.000
2025-01-05T15:00,17.8,73,10.6,0,0.000,0.000,0.000,0.000,989.6,0.000,67257.219,81,0.09,7.6,11.6,294,293,14.3,15.3,22.9,21.0,0.232,0.233,0.000
2025-01-05T16:00,19.3,75,12.7,0,0.000,0.000,0.000,0.000,990.1,0.000,62992.125,69,0.09,8.3,12.0,289,287,13.9,16.8,23.4,23.9,0.232,0.233,0.000
2025-01-05T17:00,20.4,74,13.4,0,0.000,0.000,0.000,0.000,989.5,0.000,65616.797,66,0.10,7.7,9.8,292,291,10.5,18.4,24.3,26.0,0.231,0.233,0.000
2025-01-05T18:00,21.0,70,12.8,0,0.000,0.000,0.000,0.000,988.9,0.000,71522.312,64,0.12,6.7,8.5,296,293,9.4,18.9,25.2,26.7,0.231,0.233,0.000
2025-01-05T19:00,21.3,74,14.3,0,0.000,0.000,0.000,0.000,988.4,0.000,64632.547,61,0.10,5.7,7.5,309,307,8.5,19.5,26.0,27.1,0.231,0.232,0.000
2025-01-05T20:00,21.4,75,14.7,0,0.000,0.000,0.000,0.000,987.8,0.000,63976.379,100,0.10,3.7,4.9,303,300,6.5,20.0,26.5,26.3,0.231,0.232,0.000
2025-01-05T21:00,21.2,74,14.2,0,0.000,0.000,0.000,0.000,987.4,0.000,66601.047,100,0.10,3.5,4.5,325,327,6.5,20.2,26.8,25.7,0.231,0.232,0.000
2025-01-05T22:00,21.0,71,13.1,0,0.000,0.000,0.000,0.000,987.5,0.000,73162.727,100,0.11,3.3,4.6,340,337,7.4,20.5,26.8,24.7,0.231,0.232,-0.000
2025-01-05T23:00,20.8,72,13.1,0,0.000,0.000,0.000,0.000,987.1,0.000,73162.727,98,0.11,3.8,6.9,7,4,8.1,20.6,26.8,24.1,0.231,0.232,-0.000
2025-01-06T00:00,20.8,71,12.9,0,0.000,0.000,0.000,0.000,987.2,0.000,74146.984,98,0.11,3.9,6.6,31,28,7.4,19.8,26.5,23.7,0.231,0.232,-0.000
2025-01-06T01:00,20.8,71,12.9,0,0.000,0.000,0.000,0.000,986.6,0.000,74803.148,98,0.11,4.5,6.9,63,57,13.4,19.7,26.4,23.7,0.231,0.232,-0.000
2025-01-06T02:00,20.7,69,12.1,0,0.000,0.000,0.000,0.000,986.7,0.000,77755.906,98,0.12,2.5,6.3,100,84,11.4,19.6,26.3,23.6,0.231,0.232,-0.000
2025-01-06T03:00,20.8,75,14.1,0,0.000,0.000,0.000,0.000,986.3,0.000,68897.641,99,0.10,1.8,4.3,83,111,5.4,19.4,26.3,23.4,0.231,0.232,-0.000
2025-01-06T04:00,20.8,73,13.5,0,0.000,0.000,0.000,0.000,986.0,0.000,70209.977,99,0.10,2.3,3.9,29,59,7.2,19.2,26.1,23.3,0.231,0.232,-0.000
2025-01-06T05:00,20.9,74,13.9,0,0.000,0.000,0.000,0.000,985.3,0.000,68897.641,99,0.10,2.8,5.8,29,32,9.2,19.1,26.0,23.2,0.231,0.232,-0.000
2025-01-06T06:00,21.2,75,14.5,0,0.000,0.000,0.000,0.000,985.0,0.000,67257.219,99,0.10,3.2,5.3,45,57,7.2,18.9,26.0,23.3,0.231,0.232,-0.000
2025-01-06T07:00,21.3,76,14.9,1,0.000,0.000,0.000,0.000,984.4,0.000,65944.883,99,0.09,3.5,10.8,63,50,7.6,18.9,25.9,23.4,0.231,0.232,-0.000
2025-01-06T08:00,21.9,79,16.4,1,0.000,0.000,0.000,0.000,984.5,0.000,60039.371,99,0.08,6.6,14.4,10,19,11.0,18.8,25.9,23.4,0.231,0.232,-0.000
2025-01-06T09:00,22.2,79,16.7,0,0.000,0.000,0.000,0.000,984.5,0.000,60367.453,100,0.09,6.6,16.3,28,23,20.1,18.4,25.9,23.7,0.231,0.232,-0.000
2025-01-06T10:00,22.2,83,17.8,0,0.000,0.000,0.000,0.000,984.0,0.000,54461.941,100,0.07,7.8,15.5,24,20,23.3,18.3,25.9,23.7,0.231,0.232,-0.000
2025-01-06T11:00,22.2,80,17.0,0,0.000,0.000,0.000,0.000,984.0,0.000,58070.867,100,0.08,9.4,16.8,12,13,23.0,18.2,25.9,23.7,0.231,0.232,-0.000
2025-01-06T12:00,22.6,80,17.4,0,0.000,0.000,0.000,0.000,984.3,0.000,58727.035,100,0.08,10.6,19.3,5,5,23.7,18.2,26.1,23.7,0.231,0.232,0.000
2025-01-06T13:00,21.6,88,18.6,0,0.000,0.000,0.000,0.000,984.2,0.000,48228.348,99,0.05,11.0,20.9,5,6,24.6,17.8,26.0,23.5,0.231,0.232,-0.000
2025-01-06T14:00,21.3,90,18.8,0,0.000,0.000,0.000,0.000,984.6,0.000,43963.254,99,0.04,10.4,17.7,6,9,23.9,17.6,26.0,23.7,0.231,0.232,0.000
2025-01-06T15:00,21.3,88,18.3,0,0.000,0.000,0.000,0.000,985.0,0.000,46587.926,91,0.05,10.4,16.8,354,359,21.9,18.3,26.0,24.6,0.231,0.232,0.000
